WiFi	LTE-U	WiFi_MIN	LTE-U_MIN
3.375	6.5	3.375	6.5
9.0	3.7142857142857144	9.0	3.7142857142857144
5.673901781583974	5.397980758329615	4.5	4.416666666666667
6.5	5.171263257966083	6.5	4.4
9.0	5.773578946285345	9.0	5.2
6.5	6.5	6.5	6.5
3.5	5.170532889790836	3.5	4.5
5.2	4.984137777646355	5.2	3.6666666666666665
4.5	4.333333333333333	4.5	4.333333333333333
4.9478265819199985	3.5714285714285716	3.7142857142857144	3.5714285714285716
4.614862437684599	5.08893017870583	4.5	3.6666666666666665
6.5	6.5	6.5	6.5
4.5	4.5	4.5	4.5
6.5	5.908853635813274	6.5	4.333333333333333
4.5	5.080167558244846	4.5	3.6666666666666665
5.2	4.149604559719133	5.2	3.375
6.5	5.6160532466463176	6.5	4.4
5.2	4.3469720720636005	5.2	3.375
6.855527427383314	5.260935036263401	4.5	5.2
5.2	6.5	5.2	6.5
5.757929694182012	5.2	3.375	5.2
6.5	5.2	6.5	5.2
6.446422383092294	5.5	4.5	5.5
6.137433853733168	5.004356487668012	4.5	4.5
5.399548793882993	5.5614668479115075	4.333333333333333	4.416666666666667
5.2	4.135897773833555	5.2	3.25
5.2	4.662529230776802	5.2	3.7142857142857144
6.418686225683249	6.5	5.2	6.5
5.645146743352264	5.661514341877129	4.333333333333333	4.4
6.5	4.5	6.5	4.5
6.62042733002582	5.2	4.5	5.2
5.400246251042838	5.064696944315436	4.5	3.7142857142857144
7.658578659068341	6.574730899798773	6.75	4.5
6.5	4.5	6.5	4.5
5.2	5.837855493743447	5.2	4.416666666666667
8.317481049583245	5.675640978239294	4.5	5.3
4.5	5.204934742796797	4.5	3.375
9.0	7.307008195145022	9.0	4.5
4.5	5.232137474523834	4.5	4.5
4.45943121908179	5.8290088508452715	3.375	4.5
3.25	4.333333333333333	3.25	4.333333333333333
5.2	5.082369166487906	5.2	4.714285714285714
5.2	5.675899708461514	5.2	4.5
4.5	5.968253201101311	4.5	4.5
6.310855991810108	6.5	4.5	6.5
3.375	4.666424343640686	3.375	4.5
5.8459535207215545	6.061599983408523	3.375	5.2
4.5	5.322249726841616	4.5	4.714285714285714
6.2808209247670375	5.473869203746027	4.5	4.5
4.279803383888802	9.0	3.375	9.0
5.279037580056271	5.2	3.7142857142857144	5.2
5.604230078850834	6.5	4.5	6.5
4.5	8.090384831367333	4.5	5.5
4.6632267559743275	5.7737956479549855	4.5	4.714285714285714
5.292198127644246	4.333333333333333	3.375	4.333333333333333
5.366376818525935	5.2	4.333333333333333	5.2
5.2	6.573704244307204	5.2	4.5
4.5	4.670106387891772	4.5	4.5
6.5	4.467039760012713	6.5	3.25
5.2	6.5	5.2	6.5
4.5	5.5	4.5	5.5
6.5	6.197570712582777	6.5	4.5
6.01508045451416	4.333333333333333	4.5	4.333333333333333
4.333333333333333	5.2	4.333333333333333	5.2
7.589419266716086	5.4264182267824985	4.5	5.2
5.999823737213935	6.5	4.5	6.5
6.004545546474629	4.672257687981367	4.5	4.5
4.092217067617876	6.251474941224675	3.375	5.5
4.5	5.2	4.5	5.2
6.5	6.751025779720888	6.5	5.5
5.527460044220412	6.5	5.2	6.5
5.2	4.909398963705251	5.2	4.5
4.5	6.5	4.5	6.5
3.6777481114665953	5.2	3.375	5.2
4.333333333333333	4.5	4.333333333333333	4.5
6.5	5.2	6.5	5.2
5.8678451118113655	5.164457875087868	5.2	4.5
5.847208900304864	6.402564019673557	4.5	4.076923076923077
6.5	6.719449438268932	6.5	6.625
6.5	6.5	6.5	6.5
5.073930471430357	7.294600209827574	4.5	6.75
5.200000000000001	6.153777209249152	5.2	5.5
6.138100358237386	5.2	5.2	5.2
5.0750193151277525	5.73962973028734	4.5	4.5
6.877485073238073	4.5	4.5	4.5
4.533581140089886	6.5	4.5	6.5
4.675510963910307	9.0	3.375	9.0
6.750871171539869	8.353734519094386	4.5	4.5
5.178396409826689	4.4270708332912445	4.5	3.375
6.5	6.5	6.5	6.5
5.479852148348965	5.698159674778262	3.375	4.5
5.2	6.292910810572244	5.2	4.5
5.2	5.2	5.2	5.2
4.333333333333333	6.066991489242505	4.333333333333333	4.714285714285714
6.5	6.5	6.5	6.5
4.5	6.972552773787736	4.5	6.75
6.754181190010954	9.0	4.5	9.0
5.2	6.948027198890892	5.2	4.5
5.2	7.231919295741079	5.2	5.5
5.487994456905045	5.142525059304333	5.2	4.333333333333333
4.333333333333333	6.3891151081637725	4.333333333333333	5.5
6.978687762609163	5.2	4.5	5.2
3.5714285714285716	5.5812176692747775	3.5714285714285716	3.6666666666666665
6.5	4.333333333333333	6.5	4.333333333333333
3.915956239503259	9.0	3.25	9.0
5.871991516916403	6.75	5.2	6.75
3.5	6.64187092113269	3.5	4.5
5.488311805086785	4.5	4.5	4.5
5.1915153439158015	4.5	4.5	4.5
6.5	9.0	6.5	9.0
9.0	5.230504657695844	9.0	4.333333333333333
6.5	4.891579882223612	6.5	4.5
4.5	8.890298544453277	4.5	6.6
5.2	7.525121103335235	5.2	6.75
4.5	5.309448032044296	4.5	5.3
5.2	9.0	5.2	9.0
6.670672280217232	6.180398384227683	4.5	5.3
6.5	5.477136730296474	6.5	5.3
5.498630231911423	5.2387518258045835	4.5	4.4
6.056065159948639	5.015573361862573	3.375	4.5
5.369483792834003	6.525462053574303	3.7142857142857144	4.5
6.5	5.602247348306738	6.5	4.4
4.333333333333333	6.2394944733974524	4.333333333333333	4.416666666666667
5.2	5.2	5.2	5.2
6.5	4.857990082694426	6.5	4.5
5.2	5.2	5.2	5.2
5.682304697848598	4.581134290758986	4.5	4.5
5.2	5.363613221413682	5.2	5.3
6.236036182903956	6.5549219001629275	4.5	5.5
6.413496430322655	6.786337620974995	4.5	4.714285714285714
5.075459897209172	5.2	3.375	5.2
6.337005525216107	6.090688181212985	5.2	4.5
6.5	7.010960755731622	6.5	5.5
5.2	5.56490026257324	5.2	5.2
6.081722235632055	9.0	4.5	9.0
6.5	5.285641657965216	6.5	4.818181818181818
6.5	6.5	6.5	6.5
5.2	4.5	5.2	4.5
6.5	5.168945675753484	6.5	4.818181818181818
4.333333333333333	6.5	4.333333333333333	6.5
5.0556548524391935	5.571620240666898	3.375	4.4
4.333333333333333	4.777871555394267	4.333333333333333	4.5
4.5	6.5	4.5	6.5
7.720626471025581	7.594393386606577	4.5	3.0
6.75	6.5	6.75	6.5
6.639263277337866	6.153600647112178	4.5	4.416666666666667
7.181443808059394	6.5	4.333333333333333	6.5
6.5	6.202828013322057	6.5	5.2
4.333333333333333	4.5	4.333333333333333	4.5
5.665779629539863	6.153055111208505	4.5	4.416666666666667
4.993693433590815	5.2	3.25	5.2
6.813328819750823	5.2	4.5	5.2
7.655613922154137	8.494823325391039	6.5	5.5
4.5	4.796956538112511	4.5	4.5
5.697342263005812	5.2	4.5	5.2
6.5	4.996966594048069	6.5	4.4
6.134418538174475	6.75	5.2	6.75
5.2	5.017942831774102	5.2	4.4
6.25065537787104	4.5	3.25	4.5
5.2	6.323691603916945	5.2	4.818181818181818
6.75	7.211999614500151	6.75	4.714285714285714
5.266644302816733	6.5	4.5	6.5
6.5	6.260486607259007	6.5	4.5
3.5714285714285716	5.662829639833322	3.5714285714285716	5.2
4.5	4.164081026237754	4.5	3.25
6.5	5.5	6.5	5.5
6.5	4.636105929351729	6.5	4.5
6.5	6.5	6.5	6.5
6.5	6.188562541129386	6.5	5.2
4.5	4.5	4.5	4.5
4.554426315062	4.5	3.25	4.5
6.5	4.376203533406407	6.5	3.375
6.938556730122345	4.552596860457845	4.5	3.25
5.2	6.5	5.2	6.5
4.833907802606261	6.08316654476773	4.5	4.818181818181818
4.5	4.974246376176128	4.5	3.375
6.5	6.355552566842573	6.5	4.818181818181818
4.5	5.468278342081997	4.5	3.7142857142857144
6.805376793403078	6.5	4.5	6.5
4.5	5.5	4.5	5.5
6.734741134004661	6.5	4.5	6.5
6.5	6.5	6.5	6.5
6.172605390736908	4.5	4.5	4.5
9.620737729896476	5.5	6.75	5.5
6.5	6.625412118617071	6.5	4.076923076923077
4.5	4.5	4.5	4.5
8.492013624494309	3.5714285714285716	6.5	3.5714285714285716
4.104119660475447	8.622155241630768	3.7142857142857144	4.5
6.5	4.7863637948307085	6.5	4.5
4.5	5.948869450363014	4.5	5.2
4.740864694531173	6.429244146879402	4.5	5.5
6.5	6.5	6.5	6.5
5.022629695347292	5.754750490511389	4.5	4.4
7.017755584936179	6.5	6.75	6.5
5.910399851446565	5.2	5.2	5.2
5.2	6.5	5.2	6.5
4.5	6.2899319196515115	4.5	4.4
4.5	7.5783545784706625	4.5	5.5
6.5	7.639084017118724	6.5	6.75
4.333333333333333	7.4730795060503015	4.333333333333333	4.818181818181818
4.333333333333333	4.95125995136269	4.333333333333333	4.5
4.5	5.2	4.5	5.2
6.5	8.74288320541239	6.5	7.571428571428571
5.2026260738189665	8.153642713480982	3.375	6.75
5.997991784086406	9.0	5.2	9.0
6.5	7.008578566087426	6.5	4.5
6.5	5.773435922540841	6.5	4.333333333333333
4.537088283990522	5.696579964946475	3.25	4.5
5.2	4.5	5.2	4.5
5.2	6.5	5.2	6.5
6.005827423055377	6.844723733279197	4.5	6.75
6.75	7.967853723234212	6.75	6.5
4.5	6.053054593349257	4.5	5.5
9.0	6.262150201312685	9.0	4.5
6.5	8.715986880874532	6.5	7.571428571428571
5.2	6.5	5.2	6.5
6.7709939847762	8.800165258666887	4.5	7.571428571428571
9.0	9.0	9.0	9.0
6.5	4.888299087893789	6.5	4.5
4.487737892669852	5.388335762989507	3.7142857142857144	4.5
7.006530707059938	4.5	4.5	4.5
4.7707226271889525	9.0	4.333333333333333	9.0
4.5	15.189368363926997	4.5	7.333333333333333
6.75	4.879569548983396	6.75	4.5
5.832111214001796	9.0	5.2	9.0
6.5	5.2	6.5	5.2
4.5	6.5	4.5	6.5
4.780325231583027	6.938470566192575	3.25	4.416666666666667
5.2	4.49699391995308	5.2	3.0
7.928172060698829	4.5	6.5	4.5
3.5714285714285716	3.5714285714285716	3.5714285714285716	3.5714285714285716
4.5	7.287657437906226	4.5	4.714285714285714
4.333333333333333	7.859219892640656	4.333333333333333	5.2
4.5	8.717076340837558	4.5	7.571428571428571
5.982958338356726	6.5	4.5	6.5
5.56572917214166	9.0	3.7142857142857144	9.0
6.23294536577179	9.019464487832517	4.5	5.5
4.333333333333333	7.061380597403025	4.333333333333333	4.714285714285714
3.5714285714285716	6.369091798096569	3.5714285714285716	4.5
4.333333333333333	5.246447186610404	4.333333333333333	3.25
7.625625918388647	5.873798556371104	4.5	4.5
8.21665599265153	6.5	6.5	6.5
4.5	4.714285714285714	4.5	4.714285714285714
4.333333333333333	5.306654496927498	4.333333333333333	5.2
6.5	4.333333333333333	6.5	4.333333333333333
7.689233520204181	6.491078682381377	5.2	5.2
5.2	9.0	5.2	9.0
4.529555202113037	4.333333333333333	4.5	4.333333333333333
6.5	8.948475050247389	6.5	4.5
9.0	6.5	9.0	6.5
4.704621486916867	6.2125012124013095	4.5	3.375
6.164368901375185	6.5	4.5	6.5
5.610685123145038	5.351273237824196	4.5	4.714285714285714
6.5	5.5	6.5	5.5
5.2	8.373472456830918	5.2	7.571428571428571
5.832926778536628	3.5714285714285716	3.7142857142857144	3.5714285714285716
4.333333333333333	6.5	4.333333333333333	6.5
5.048316733638953	8.431904518981478	4.5	5.5
3.761634944192415	4.4637361983902215	3.7142857142857144	3.375
5.816848114821095	4.5	4.5	4.5
4.729378396617263	4.720536714333892	4.5	4.714285714285714
4.5	4.714285714285714	4.5	4.714285714285714
5.367042462467365	4.5	3.7142857142857144	4.5
6.5	6.5	6.5	6.5
3.5714285714285716	4.5	3.5714285714285716	4.5
5.7881134626422375	5.2	5.2	5.2
4.5	5.985036717207121	4.5	4.5
9.0	5.344164239024714	9.0	3.0
4.5	4.5	4.5	4.5
4.333333333333333	4.982186734598147	4.333333333333333	4.5
6.5	8.71130467379501	6.5	6.75
5.1777797964360985	6.5	3.7142857142857144	6.5
6.5	4.518837702052051	6.5	4.5
4.707701850594459	7.519854506043462	4.5	4.5
5.2	9.0	5.2	9.0
6.157102801919165	8.18005553971147	4.5	4.818181818181818
5.732124969082641	6.5	3.375	6.5
5.250615295934309	4.5	5.2	4.5
6.5	6.5	6.5	6.5
6.577280683322655	6.093163442952982	4.5	4.5
5.068275889887897	5.0647275117044375	3.7142857142857144	4.714285714285714
4.333333333333333	4.735244633533201	4.333333333333333	4.5
5.282235213185383	5.056945692069131	5.2	3.375
4.981362938909138	4.813803909673546	4.5	4.4
5.250498358382589	6.108271380627458	4.5	4.5
9.0	6.5	9.0	6.5
5.536774496529281	4.5	4.5	4.5
4.972890872385265	7.5539576730105145	4.5	6.5
6.890246320245689	5.388291779697482	5.2	4.4
5.2	6.5	5.2	6.5
6.5	6.5	6.5	6.5
4.5	4.5	4.5	4.5
4.822686291545155	7.3165101954886405	4.5	6.625
9.0	6.5	9.0	6.5
7.7365037021809275	5.2	5.2	5.2
4.719682765896006	5.368898411647745	4.5	4.714285714285714
6.5	6.5	6.5	6.5
4.333333333333333	9.0	4.333333333333333	9.0
6.5	9.0	6.5	9.0
6.5	5.050173216746357	6.5	4.714285714285714
6.703020066693995	6.5	4.5	6.5
3.5714285714285716	4.333333333333333	3.5714285714285716	4.333333333333333
4.706886584152303	5.2	3.375	5.2
4.5	6.5	4.5	6.5
6.149166328931973	6.5	4.5	6.5
4.251264210780987	5.5	3.7142857142857144	5.5
9.0	6.5	9.0	6.5
5.2	9.0	5.2	9.0
5.9399086328856825	5.5	4.5	5.5
5.2	6.5	5.2	6.5
5.2	6.299199277069476	5.2	4.5
4.356976668853338	6.5	3.0	6.5
4.5	5.259386811810335	4.5	4.714285714285714
5.2	7.57414967102871	5.2	5.2
6.5	5.133113381027527	6.5	4.714285714285714
4.6985443477409925	6.122152254521363	4.5	4.5
4.659309607139035	4.5	4.5	4.5
4.149355291738303	6.315856420861425	3.375	4.5
5.2	4.638270327487838	5.2	4.5
5.595959248353626	5.339807747130783	3.7142857142857144	4.4
6.143570111611069	5.515676923223769	3.7142857142857144	4.5
4.032317823224401	4.5	3.7142857142857144	4.5
4.5	5.3829664524306	4.5	3.7142857142857144
6.5	5.2	6.5	5.2
6.5	4.620343700274052	6.5	4.4
4.5	4.459817833921222	4.5	3.375
6.674952839138288	7.132835298545274	4.5	5.3
9.0	4.546888830626099	9.0	3.7142857142857144
4.333333333333333	7.536556518311777	4.333333333333333	5.3
6.24505221438416	6.5	3.0	6.5
4.333333333333333	7.76887718881477	4.333333333333333	5.3
6.75	4.5	6.75	4.5
5.045501658056365	5.2	4.5	5.2
5.2	6.5	5.2	6.5
4.5	4.5	4.5	4.5
9.0	5.9758946569308575	9.0	5.3
5.2	4.665690190310702	5.2	3.375
6.5	4.333333333333333	6.5	4.333333333333333
6.585995984538759	5.178542065639586	4.5	4.714285714285714
5.2	6.271122641907909	5.2	5.2
6.001689121275939	6.5	4.5	6.5
5.754441785294414	6.762538705798376	4.5	5.3
6.5	4.333333333333333	6.5	4.333333333333333
6.7281341364874745	4.810913520597098	5.2	4.5
6.557758831523868	6.5	4.5	6.5
5.251048354109586	5.3865621257025955	4.5	4.714285714285714
6.5	5.0996621515126375	6.5	4.4
4.788604294293464	5.604194911364463	3.7142857142857144	3.375
8.296748352779627	6.308813403735545	4.5	5.3
5.2	6.5	5.2	6.5
4.718828168180809	5.188737128097641	3.375	4.714285714285714
6.0735281324873895	5.786087846709045	5.2	5.2
5.233185298365741	4.873706615370721	4.5	3.7142857142857144
7.04315469712856	6.75	4.5	6.75
4.687031531164047	9.0	4.5	9.0
4.5	4.554694146281033	4.5	3.0
5.523395735241625	6.395253084929152	4.5	5.2
6.0069198359060945	6.75	4.5	6.75
4.835968537113305	6.5	4.5	6.5
5.2	5.002233360786305	5.2	4.5
4.5	6.022495256152783	4.5	4.5
5.2	5.1553332249725665	5.2	4.714285714285714
4.333333333333333	6.5	4.333333333333333	6.5
4.333333333333333	5.211008616603631	4.333333333333333	4.4
6.108548960936242	6.915308782744044	4.5	5.3
5.332467637262255	4.847847866872206	5.2	4.4
6.5	4.697785191696695	6.5	4.5
7.160128985765987	5.2	5.2	5.2
6.5	6.377672676324035	6.5	5.2
4.5	6.5	4.5	6.5
4.5	5.068021241848248	4.5	4.5
4.5	3.5	4.5	3.5
5.2	4.784219607130553	5.2	4.5
6.517343246522827	4.5	5.2	4.5
6.5	5.5	6.5	5.5
4.333333333333333	3.571428571428572	4.333333333333333	3.5714285714285716
6.5	5.094108746460946	6.5	3.0
9.0	4.5	9.0	4.5
8.695751070779695	5.443715623506923	4.5	4.5
3.25	5.2	3.25	5.2
7.011438832885211	6.2070567466208875	6.75	4.5
3.5714285714285716	5.160677597532524	3.5714285714285716	4.714285714285714
5.375247145614732	6.5	4.5	6.5
6.832358362323774	7.102258794845056	6.75	6.75
5.582420114993241	6.5	4.5	6.5
5.2	4.8169868465037755	5.2	4.5
6.5	5.229507205728184	6.5	4.714285714285714
9.0	6.5	9.0	6.5
3.5	6.5	3.5	6.5
6.712282917303135	5.5	4.5	5.5
7.604354289210833	5.080767577119591	4.5	4.5
4.960928572082757	7.25759582659404	4.5	5.3
8.620265922125126	6.5	6.75	6.5
6.75	5.51304575091521	6.75	4.714285714285714
6.625350041920245	5.884646745301722	4.5	4.4
6.973985505941506	4.333333333333333	4.5	4.333333333333333
4.5	7.6738205465157625	4.5	4.5
6.75	4.5	6.75	4.5
5.2	8.184069438718664	5.2	4.5
6.37512959215824	9.0	4.5	9.0
4.0	9.0	4.0	9.0
6.836693480328057	6.358996047602519	5.2	4.714285714285714
6.5	5.2	6.5	5.2
8.475699278469818	4.174664985250253	4.5	3.0
6.149729457863373	5.5	3.7142857142857144	5.5
6.296282130139523	6.75	5.2	6.75
5.2	6.080957853527888	5.2	4.714285714285714
8.906281987204437	6.5	4.5	6.5
5.2	4.333333333333333	5.2	4.333333333333333
7.349275512755972	5.049620094977313	6.75	3.375
5.8747946033047045	9.0	4.5	9.0
9.0	4.6580901188168635	9.0	4.416666666666667
5.2	5.2	5.2	5.2
9.368510638253504	5.620394586588757	6.75	4.4
5.94769826224963	7.358140386021953	4.5	6.75
5.223448806481777	9.0	4.333333333333333	9.0
5.2	5.020934482488072	5.2	4.5
6.5	6.5	6.5	6.5
6.5	9.0	6.5	9.0
5.2	4.5	5.2	4.5
8.670916840859503	5.628413675857136	4.5	4.416666666666667
10.47566161062226	4.909425340452387	6.75	4.5
5.948022786421248	4.5	4.5	4.5
6.5	5.7448569732827925	6.5	5.2
5.291249103976358	5.2	4.5	5.2
6.75	6.5	6.75	6.5
6.5	6.597535550481833	6.5	5.5
4.5	6.5	4.5	6.5
4.5	5.8792959953899135	4.5	4.416666666666667
4.5	6.5	4.5	6.5
6.647754099882489	7.002936812972079	4.5	5.5
5.336274138056022	7.995946350147669	4.5	6.75
4.5	5.2	4.5	5.2
6.5	5.52737873213429	6.5	5.2
6.908151689157356	4.5	5.2	4.5
6.895300783294769	6.5	6.75	6.5
3.5714285714285716	4.863941618140462	3.5714285714285716	4.5
4.5	5.879616781055862	4.5	4.5
5.2	4.8347139083014214	5.2	4.4
6.5	6.1320029123032995	6.5	4.5
5.2	6.165724654008568	5.2	4.416666666666667
9.761769243480911	5.085857249508268	4.5	4.416666666666667
6.5	6.5	6.5	6.5
6.452435185397148	6.271305204825162	4.5	4.416666666666667
6.5	6.013458763865236	6.5	4.4
6.5	5.2	6.5	5.2
6.5	5.925994129405329	6.5	4.5
5.063706159892245	5.101242700537687	4.5	3.7142857142857144
4.333333333333333	6.441256846036708	4.333333333333333	5.2
9.0	7.2240021868547615	9.0	4.5
5.097177195107234	6.163480453330909	4.333333333333333	4.416666666666667
5.2	5.260112898742058	5.2	4.416666666666667
5.986136187915899	4.5	5.2	4.5
6.5	4.944698039323698	6.5	4.5
3.5	4.871891710824763	3.5	3.7142857142857144
5.8155371220019045	7.680356976409801	5.2	5.5
5.2	5.866657499465341	5.2	4.5
6.5	6.5	6.5	6.5
6.5	7.8870409632646865	6.5	5.5
4.333333333333333	7.128945608469766	4.333333333333333	4.5
6.151164962160485	6.5	5.2	6.5
6.5	5.74420811229197	6.5	4.5
6.5	9.514160417957047	6.5	8.25
5.000215760467235	4.63945591992594	4.5	4.5
4.5	4.977025998614471	4.5	4.333333333333333
4.5	9.0	4.5	9.0
5.2	4.333333333333333	5.2	4.333333333333333
6.5	5.2	6.5	5.2
5.2	6.451407707044771	5.2	4.4
4.5	7.13924039272553	4.5	4.416666666666667
6.205247763746877	5.200000000000001	4.5	5.2
5.471771002608613	4.207297371041717	4.5	3.0
5.2	4.5	5.2	4.5
6.5	4.5	6.5	4.5
6.75	5.2206038945947375	6.75	4.5
8.201407676141883	6.5	5.2	6.5
6.5	4.5	6.5	4.5
6.5	5.2	6.5	5.2
4.5	7.225031788607345	4.5	5.2
8.503666577839693	6.5	4.5	6.5
4.357338587162356	5.290515428225446	3.0	4.4
6.590023397916602	8.167013439348782	5.2	4.714285714285714
9.0	4.5	9.0	4.5
6.111550533539543	5.781893178285983	4.5	5.2
5.8287581246341045	6.983756758375229	4.5	4.5
6.75	7.541331148995571	6.75	4.5
6.5	6.5	6.5	6.5
4.5	6.252220283427902	4.5	5.3
6.5	5.2	6.5	5.2
6.5	5.973620135060559	6.5	4.4
6.75	5.2	6.75	5.2
9.0	5.579844581055264	9.0	4.4
4.348373490669654	6.100116462898909	4.333333333333333	4.818181818181818
5.31962781319613	6.75	3.25	6.75
4.5	6.989052891856737	4.5	5.2
3.886407148967184	4.5	3.0	4.5
6.5	5.832559580065574	6.5	4.4
5.2	7.409253874713764	5.2	6.5
6.5	5.4024718403861876	6.5	4.5
8.865878103212932	5.2	4.5	5.2
6.5	5.2	6.5	5.2
7.481100342760505	10.569717117943634	6.75	8.25
6.5	4.749454384325408	6.5	4.5
5.9631859469113095	6.389991658215893	4.5	5.5
6.5	8.890598681585516	6.5	6.5
7.138893699265209	5.2	6.75	5.2
7.780226580968833	5.86982806535398	6.5	5.2
5.80514246787728	4.333333333333333	4.5	4.333333333333333
7.321976155972864	4.333333333333333	4.5	4.333333333333333
5.2	8.857371339467557	5.2	8.25
5.2	4.6337413581166995	5.2	4.5
6.5	6.5	6.5	6.5
4.333333333333333	4.928407270379511	4.333333333333333	4.5
5.2	6.1606866360717785	5.2	5.2
6.602891027567802	5.039680800965965	4.5	4.4
4.5	4.333333333333333	4.5	4.333333333333333
6.121607292471849	6.5	5.2	6.5
6.5	4.9201153413102805	6.5	4.5
5.176301855885126	3.25	4.5	3.25
8.457297543058784	6.237076899575497	6.5	4.416666666666667
5.229117873997871	5.75192266976496	4.5	4.5
4.5	5.200000000000001	4.5	5.2
6.75	5.340427987389896	6.75	4.5
6.5	9.0	6.5	9.0
7.654643301843275	6.5	4.5	6.5
4.5	5.200000000000001	4.5	5.2
4.5	5.852787309720027	4.5	4.416666666666667
6.605918359908675	6.5	4.5	6.5
6.864500255130633	4.5	4.5	4.5
5.604954468723763	8.4138726061718	5.2	6.5
6.5	6.254048717542373	6.5	5.3
5.2	6.5	5.2	6.5
4.5	5.200000000000001	4.5	5.2
6.5	5.2	6.5	5.2
6.5	4.5	6.5	4.5
6.84773826362039	6.3147720499935	4.5	4.5
6.5	5.420336177723656	6.5	4.714285714285714
5.2	6.11767933104377	5.2	5.2
6.5	5.88888888888889	6.5	5.888888888888889
5.687817710755072	6.5	4.5	6.5
5.2	6.283195863663473	5.2	5.2
4.5	4.85613060602452	4.5	4.333333333333333
3.25	7.3894555877274115	3.25	6.75
5.2	8.168436675534164	5.2	4.714285714285714
4.333333333333333	4.5	4.333333333333333	4.5
8.121884354590334	4.9739065957284705	6.75	4.4
9.0	6.387786088179548	9.0	4.5
3.948261895932773	6.675881976473733	3.25	4.5
4.5	5.542988210345893	4.5	4.5
4.844073938695357	7.275112252902609	4.5	4.5
5.2	4.5	5.2	4.5
6.4133457721384595	4.7951862802697525	5.2	4.714285714285714
5.9515006446975445	6.5	5.2	6.5
4.825137819287886	6.894292759902394	4.5	6.5
6.5	8.139857584478179	6.5	4.714285714285714
4.667610356839501	4.5	4.5	4.5
9.0	6.5	9.0	6.5
5.694223137784885	4.5	4.5	4.5
6.5	5.925949022048335	6.5	4.416666666666667
6.750826217535251	4.5	3.375	4.5
4.5	4.765079271053056	4.5	4.416666666666667
4.5	6.5	4.5	6.5
6.095752419286498	5.2	4.5	5.2
5.029076222295996	6.261173004177468	4.5	4.5
6.5	6.5	6.5	6.5
7.293641580633034	5.926235342645431	5.2	4.416666666666667
4.934564856277012	3.5714285714285716	4.5	3.5714285714285716
4.5	5.928398191657951	4.5	5.2
4.904764093702754	9.0	3.25	9.0
7.165154888830717	6.5	3.375	6.5
4.893370264594973	6.21056874038952	3.25	5.2
7.461315516928984	5.939147016606174	4.5	4.416666666666667
6.347770873653491	4.970579093905637	3.25	4.5
6.5	5.926811647788167	6.5	4.416666666666667
6.339868444671972	4.5	5.2	4.5
4.5	4.5	4.5	4.5
5.2	6.5	5.2	6.5
6.5	4.904067046104714	6.5	4.5
5.69012032939168	4.605632231332943	5.2	3.25
6.5	5.719141301004903	6.5	4.416666666666667
5.2	5.2	5.2	5.2
5.200000000000001	4.536073354463129	5.2	3.25
3.5714285714285716	6.108634571687375	3.5714285714285716	4.416666666666667
3.5	4.373441833630725	3.5	3.25
4.5	6.5	4.5	6.5
4.333333333333333	6.5	4.333333333333333	6.5
4.552296979865476	3.5714285714285716	4.5	3.5714285714285716
6.5	5.23512465997381	6.5	4.714285714285714
4.5	5.980157637802448	4.5	4.714285714285714
4.5	6.6090896872044445	4.5	5.2
6.5	6.271049486971331	6.5	4.5
6.75	6.5	6.75	6.5
9.0	6.634308341466678	9.0	4.416666666666667
6.5	6.340363940196422	6.5	4.5
6.006566095089053	6.33541158218342	5.2	4.5
3.524428099822373	8.647812110931167	3.375	4.5
6.75	5.2	6.75	5.2
6.5	5.152558987801004	6.5	4.4
4.333333333333333	8.666666666666666	4.333333333333333	8.666666666666666
4.333333333333333	4.333333333333333	4.333333333333333	4.333333333333333
5.7644315197722715	6.5	5.2	6.5
6.5	5.2171460389366295	6.5	4.4
5.2	9.0	5.2	9.0
3.584489850027916	6.5	3.375	6.5
3.7142857142857144	5.4299148701354145	3.7142857142857144	4.5
5.2	9.0	5.2	9.0
3.9861526928197186	5.2	3.375	5.2
4.319545587888427	3.5714285714285716	3.375	3.5714285714285716
4.5	5.658237798828694	4.5	5.2
5.677318285631978	6.154812260223975	4.5	4.5
9.0	7.2643831814525575	9.0	4.416666666666667
6.7252030804940395	5.697353039522245	4.5	4.4
4.5	4.947039610976097	4.5	3.375
6.7817301525296925	6.036256112959655	6.75	5.2
4.333333333333333	5.4133303169652836	4.333333333333333	4.714285714285714
6.75	5.2	6.75	5.2
3.971926213201468	5.8279590910912695	3.375	4.5
5.2	5.678072041600147	5.2	4.4
4.160164570759239	6.830605975544028	3.0	4.5
5.469343796402944	5.467660716025418	4.5	4.714285714285714
4.333333333333333	8.74049121829333	4.333333333333333	4.416666666666667
6.5	6.549842160416373	6.5	4.5
4.5	4.5	4.5	4.5
6.5	4.5	6.5	4.5
6.174501446792246	4.263799076992773	4.5	3.375
4.333333333333333	4.648153915359556	4.333333333333333	4.5
4.826745926175988	5.558397637027486	3.7142857142857144	4.714285714285714
4.493431488223699	5.2	3.7142857142857144	5.2
6.75	6.343883015262312	6.75	4.5
4.333333333333333	5.727669799713134	4.333333333333333	4.5
9.0	4.87938523723728	9.0	4.5
9.0	4.278281545604529	9.0	3.7142857142857144
4.5	7.18333892810773	4.5	4.416666666666667
5.2	6.159737929238792	5.2	5.2
3.5714285714285716	6.5	3.5714285714285716	6.5
3.5714285714285716	5.706702055418282	3.5714285714285716	4.5
