WiFi	LTE-U
5.2	9.0
6.5	6.75
8.666666666666666	6.5
4.5	6.5
6.5	5.222222222222222
6.75	6.5
5.2	6.5
6.75	6.714285714285714
6.75	5.222222222222222
6.75	6.75
6.75	6.5
6.5	5.2
5.2	8.666666666666666
5.2	6.5
6.75	9.0
6.75	5.5
6.75	9.0
8.666666666666666	6.75
6.5	5.2
6.75	6.75
8.666666666666666	5.5
6.75	6.5
6.5	5.2
6.75	6.75
6.75	6.5
6.75	9.0
5.2	6.5
6.75	5.2
6.75	6.75
6.5	6.5
6.5	6.75
6.75	8.666666666666666
6.75	6.75
6.75	6.714285714285714
6.75	6.75
6.5	6.75
6.5	6.75
6.75	6.5
6.5	6.75
5.2	5.2
5.2	6.75
5.2	9.0
6.5	6.714285714285714
8.666666666666666	8.666666666666666
6.75	6.75
6.75	6.6
6.75	8.666666666666666
6.75	6.5
5.2	9.0
6.75	6.75
5.2	6.75
5.2	6.75
6.5	6.5
6.5	6.5
6.75	6.75
6.75	5.5
5.2	6.714285714285714
6.75	5.2
6.5	5.2
5.2	6.5
6.75	6.75
6.75	6.5
6.75	6.5
6.75	5.2
6.75	6.75
6.75	6.75
5.2	6.75
6.5	6.75
5.2	6.75
5.2	6.5
6.75	6.75
6.75	6.5
6.5	6.75
6.5	5.2
6.75	6.5
6.5	6.5
6.75	4.5
6.5	6.5
6.75	5.2
5.2	6.5
6.75	6.5
6.75	5.5
6.75	6.5
5.2	6.75
6.75	9.0
6.5	6.75
6.75	5.2
6.5	6.75
6.75	5.2
6.75	9.0
6.75	8.666666666666666
5.2	5.2
6.75	6.714285714285714
5.2	6.75
6.5	9.0
6.5	6.5
6.75	6.714285714285714
6.75	5.5
5.2	6.5
8.666666666666666	6.75
6.5	6.75
5.2	6.5
6.75	8.666666666666666
9.0	5.5
6.5	6.5
9.0	6.75
6.75	6.75
6.5	6.75
6.75	6.5
6.75	6.75
6.5	6.75
6.75	6.75
6.75	6.75
5.2	9.0
6.75	5.2
6.75	6.75
6.75	6.5
5.2	6.5
6.5	6.75
6.75	6.75
6.75	6.75
6.75	6.75
6.5	6.5
6.75	5.2
6.75	6.5
6.5	6.75
5.2	9.0
6.5	6.5
6.5	6.75
6.75	6.5
9.0	5.5
6.5	5.2
6.5	13.5
6.75	6.75
5.2	6.75
8.666666666666666	6.5
6.75	6.75
6.75	6.5
6.5	6.5
9.0	6.5
6.5	13.5
6.75	6.5
6.5	6.75
5.2	6.5
6.75	6.714285714285714
6.5	6.5
5.2	5.5
6.5	6.5
6.75	6.75
6.75	5.2
6.5	6.75
6.5	6.75
5.2	6.714285714285714
6.75	6.75
6.75	6.75
4.5	6.75
6.5	6.5
5.2	6.75
6.75	8.666666666666666
6.75	6.5
6.75	8.666666666666666
8.666666666666666	6.5
6.75	6.75
5.2	6.5
6.75	6.5
5.2	5.2
6.75	7.833333333333333
6.75	6.5
9.0	5.5
6.75	6.5
6.75	6.5
5.2	6.75
6.75	5.2
5.2	6.75
6.75	8.666666666666666
5.2	6.5
6.75	6.75
6.75	6.75
6.75	6.75
6.5	6.75
6.75	6.75
5.2	8.666666666666666
6.5	6.75
6.75	4.5
6.75	8.666666666666666
6.75	6.5
9.0	8.666666666666666
6.75	6.5
8.666666666666666	8.666666666666666
6.75	6.75
5.2	6.5
8.666666666666666	6.5
6.75	6.75
5.2	5.2
6.5	6.5
6.75	9.0
6.5	6.75
6.5	5.5
5.2	6.75
6.5	6.75
8.666666666666666	8.666666666666666
8.666666666666666	5.2
6.75	6.75
6.75	5.2
6.5	6.75
6.5	6.75
5.2	6.75
8.666666666666666	6.75
8.666666666666666	8.666666666666666
5.2	5.2
6.75	5.2
6.75	6.75
13.5	6.75
6.75	8.666666666666666
6.75	9.0
6.75	6.75
6.5	6.5
6.75	6.75
6.5	6.75
5.2	9.0
9.0	8.666666666666666
8.666666666666666	6.5
8.666666666666666	6.75
6.75	8.666666666666666
6.5	6.75
6.75	8.666666666666666
6.75	7.833333333333333
6.75	6.75
8.666666666666666	8.666666666666666
6.75	6.5
8.666666666666666	5.5
6.75	6.5
8.666666666666666	6.75
6.5	6.75
6.75	6.714285714285714
6.75	6.6
8.666666666666666	8.666666666666666
8.666666666666666	6.75
6.75	6.5
8.666666666666666	6.6
8.666666666666666	5.222222222222222
6.5	6.75
8.666666666666666	6.5
6.5	6.5
8.666666666666666	6.75
8.666666666666666	6.5
6.75	8.666666666666666
5.2	6.75
6.75	5.2
6.5	6.75
5.2	6.75
6.5	6.5
6.75	6.5
6.75	6.75
6.5	9.0
8.666666666666666	6.75
9.0	7.833333333333333
6.75	6.5
6.5	6.75
8.666666666666666	8.666666666666666
6.75	8.666666666666666
8.666666666666666	8.666666666666666
6.75	6.75
6.75	13.5
6.75	5.5
8.666666666666666	6.75
8.666666666666666	6.5
5.2	6.5
6.75	6.75
8.666666666666666	5.222222222222222
9.0	6.75
6.75	6.5
6.75	6.75
6.75	6.75
6.75	6.75
6.5	8.666666666666666
8.666666666666666	6.75
6.5	8.666666666666666
8.666666666666666	6.75
6.5	6.75
6.75	6.75
8.666666666666666	6.5
8.666666666666666	6.5
8.666666666666666	6.5
6.75	6.5
8.666666666666666	8.666666666666666
6.5	6.75
6.75	8.666666666666666
6.75	6.75
8.666666666666666	6.75
6.75	6.75
8.666666666666666	6.75
8.666666666666666	8.666666666666666
8.666666666666666	6.6
8.666666666666666	8.666666666666666
6.75	6.75
6.5	6.75
8.666666666666666	5.2
6.5	6.75
6.75	6.5
8.666666666666666	8.666666666666666
6.75	6.5
8.666666666666666	6.75
8.666666666666666	9.0
6.75	8.666666666666666
6.75	8.666666666666666
6.75	6.75
6.75	9.0
8.666666666666666	6.75
8.666666666666666	8.666666666666666
8.666666666666666	6.5
6.75	6.75
8.666666666666666	8.666666666666666
8.666666666666666	9.0
6.75	6.75
8.666666666666666	6.5
8.666666666666666	6.75
6.5	9.0
13.5	6.75
6.75	5.2
8.666666666666666	6.75
6.75	8.666666666666666
6.75	6.75
6.75	7.333333333333333
6.75	6.75
6.75	8.666666666666666
6.75	5.2
6.75	9.0
6.75	6.75
6.75	5.2
6.75	6.75
6.5	5.2
8.666666666666666	6.5
13.5	6.75
13.0	6.714285714285714
13.5	6.75
9.0	6.5
8.666666666666666	6.5
6.5	8.666666666666666
8.666666666666666	8.666666666666666
6.75	13.5
6.75	6.75
8.666666666666666	8.666666666666666
6.75	6.5
13.5	6.75
8.666666666666666	6.5
6.5	8.666666666666666
8.666666666666666	6.75
13.5	6.75
6.75	13.5
8.666666666666666	13.0
6.75	6.5
6.75	6.75
6.75	6.5
6.75	13.0
8.666666666666666	13.5
8.666666666666666	6.5
6.75	6.6
8.666666666666666	6.75
6.75	13.0
6.5	6.75
6.75	6.714285714285714
6.75	9.0
8.666666666666666	8.666666666666666
8.666666666666666	6.5
6.75	8.25
6.5	13.0
6.75	8.666666666666666
8.666666666666666	6.5
6.75	8.666666666666666
6.75	8.666666666666666
6.75	13.0
8.666666666666666	6.75
6.75	6.714285714285714
13.5	6.5
6.75	13.5
9.0	13.5
13.5	6.5
8.666666666666666	6.5
6.5	8.666666666666666
6.5	6.5
6.5	6.75
6.75	8.666666666666666
8.666666666666666	8.25
6.75	6.5
8.666666666666666	8.666666666666666
8.666666666666666	8.666666666666666
6.75	6.75
6.75	8.666666666666666
6.75	8.666666666666666
9.0	9.0
6.75	6.75
6.75	6.75
6.75	8.666666666666666
8.666666666666666	6.75
6.75	8.666666666666666
9.0	8.666666666666666
8.666666666666666	8.666666666666666
8.666666666666666	8.666666666666666
13.5	8.666666666666666
6.75	8.666666666666666
8.666666666666666	9.0
8.666666666666666	5.5
13.0	7.833333333333333
6.75	6.5
6.75	8.666666666666666
6.75	6.75
9.0	13.5
8.666666666666666	6.75
6.5	9.0
6.75	6.75
8.666666666666666	6.5
6.75	6.714285714285714
6.75	8.666666666666666
6.75	6.75
6.75	9.0
8.666666666666666	6.75
8.666666666666666	6.75
6.75	6.75
8.666666666666666	6.714285714285714
6.75	8.666666666666666
6.75	6.5
6.75	6.5
6.75	6.75
6.75	8.666666666666666
9.0	6.75
8.666666666666666	8.666666666666666
9.0	9.0
6.75	7.833333333333333
13.5	6.75
9.0	6.75
6.75	8.666666666666666
6.75	13.5
6.75	6.5
6.5	6.75
6.5	8.666666666666666
13.5	8.666666666666666
8.666666666666666	13.5
6.5	8.666666666666666
6.75	6.75
8.666666666666666	8.666666666666666
6.75	6.75
6.75	13.5
6.75	6.75
6.75	6.75
6.75	8.666666666666666
8.666666666666666	5.5
6.75	6.75
6.75	6.5
6.5	6.5
8.666666666666666	9.0
6.75	8.666666666666666
6.5	8.666666666666666
6.5	6.5
6.5	8.666666666666666
6.75	6.714285714285714
13.0	8.666666666666666
6.5	6.5
6.5	6.75
6.5	6.75
6.75	6.75
6.5	8.666666666666666
6.75	6.75
6.75	6.75
6.5	6.75
8.666666666666666	6.75
6.75	8.666666666666666
6.75	6.5
9.0	8.666666666666666
6.75	7.833333333333333
8.666666666666666	6.5
6.75	8.666666666666666
6.5	6.5
6.75	6.75
6.5	6.5
6.75	6.714285714285714
6.5	6.75
6.75	6.75
6.75	6.75
6.75	6.5
6.5	6.75
6.5	6.5
9.0	6.5
8.666666666666666	6.5
6.75	6.75
6.5	6.5
5.2	8.666666666666666
6.75	8.25
8.666666666666666	6.75
6.5	6.5
6.5	6.75
6.5	8.666666666666666
6.75	6.5
6.75	6.5
6.75	6.5
6.75	7.333333333333333
6.5	7.833333333333333
6.75	6.75
6.75	6.5
8.666666666666666	6.5
6.5	13.5
6.5	6.75
6.5	6.75
6.5	8.666666666666666
8.666666666666666	6.75
6.75	6.5
6.75	6.75
6.75	7.333333333333333
6.5	6.75
9.0	13.5
6.75	9.0
5.2	8.666666666666666
8.666666666666666	7.833333333333333
6.5	8.666666666666666
6.5	6.75
6.75	6.5
8.666666666666666	6.75
9.0	6.5
6.5	6.75
6.75	6.75
6.5	6.75
6.75	6.75
6.75	5.2
6.75	6.75
6.5	6.75
6.5	9.0
8.666666666666666	6.5
5.2	8.666666666666666
6.75	6.5
6.5	6.75
6.75	6.75
6.75	8.25
6.75	6.75
5.2	5.2
6.75	8.666666666666666
6.75	6.5
6.75	6.75
6.75	6.75
6.5	6.5
6.75	6.5
6.75	6.75
6.5	8.666666666666666
6.5	8.666666666666666
8.666666666666666	6.5
6.75	6.75
6.5	6.75
6.75	6.5
6.75	6.5
6.5	6.5
6.75	6.75
8.666666666666666	5.2
6.75	5.2
6.75	6.5
6.75	9.0
9.0	6.75
6.75	6.5
6.75	6.75
5.2	8.666666666666666
6.5	6.5
5.2	9.0
6.5	6.5
6.75	6.75
6.5	8.666666666666666
6.5	6.714285714285714
6.75	6.714285714285714
6.75	6.75
6.75	8.666666666666666
6.5	6.714285714285714
6.75	6.75
6.5	6.75
6.5	6.5
6.5	6.5
6.75	6.5
6.5	6.75
6.75	5.5
6.75	6.5
6.5	6.714285714285714
6.75	9.0
6.75	6.6
6.5	6.75
6.75	6.5
6.75	6.75
6.75	13.0
6.5	6.75
6.75	6.5
6.75	9.0
6.5	6.75
6.5	6.75
6.5	6.75
6.5	5.5
6.75	5.2
9.0	6.75
6.75	6.75
6.75	6.6
6.5	6.75
6.5	6.75
9.0	7.833333333333333
6.75	7.833333333333333
6.5	8.666666666666666
6.75	6.5
5.2	8.666666666666666
6.75	6.75
6.5	6.75
6.5	6.75
6.75	6.75
6.75	6.75
6.75	6.75
6.75	6.75
6.75	6.6
8.666666666666666	8.666666666666666
6.75	6.5
6.5	6.5
6.75	6.5
6.75	6.75
5.2	6.5
8.666666666666666	8.666666666666666
6.5	6.75
6.75	8.666666666666666
8.666666666666666	5.2
6.75	8.666666666666666
8.666666666666666	6.75
5.2	8.666666666666666
6.75	5.2
8.666666666666666	6.75
6.5	6.75
6.75	5.2
8.666666666666666	6.75
9.0	6.75
6.5	6.75
6.75	5.2
6.75	6.5
6.75	6.75
6.75	6.5
6.75	6.5
6.5	6.75
6.75	6.75
6.75	6.5
6.5	6.5
6.75	8.666666666666666
6.75	6.5
8.666666666666666	6.75
6.75	6.714285714285714
8.666666666666666	9.0
6.75	5.2
9.0	5.2
6.75	6.75
6.75	6.75
6.75	6.5
5.2	8.666666666666666
8.666666666666666	6.5
6.75	6.5
6.75	8.666666666666666
6.75	6.75
6.75	6.5
9.0	6.75
6.5	8.666666666666666
6.5	6.75
6.5	8.666666666666666
6.5	6.5
6.75	6.5
5.2	6.714285714285714
6.75	6.75
9.0	13.5
5.2	6.75
6.5	6.714285714285714
5.2	6.714285714285714
6.5	6.5
6.5	6.75
6.75	9.4
6.75	6.75
6.5	6.714285714285714
6.5	6.5
5.2	6.75
6.5	6.75
6.5	6.5
6.75	6.5
5.2	8.666666666666666
6.5	6.75
6.5	6.75
6.75	8.666666666666666
6.5	8.666666666666666
6.75	6.75
6.5	6.75
9.0	6.5
6.5	9.0
6.75	6.75
5.2	6.714285714285714
6.5	6.75
6.5	6.75
6.5	6.75
6.75	6.75
6.5	6.75
6.5	6.75
6.5	6.5
6.75	6.5
6.5	6.75
6.75	6.75
6.75	6.5
6.75	6.75
6.75	6.5
6.75	6.75
6.75	5.5
5.2	6.75
6.5	6.5
6.75	6.75
6.75	5.5
6.75	5.2
6.75	6.75
8.666666666666666	6.75
6.75	6.5
6.5	6.75
6.5	6.5
6.75	6.75
5.2	5.2
5.2	6.5
6.75	6.75
4.5	6.714285714285714
8.666666666666666	5.2
9.0	6.75
8.666666666666666	5.2
6.75	5.5
6.5	6.75
6.5	6.75
6.5	6.5
6.5	5.2
6.75	6.75
6.75	8.666666666666666
5.2	6.75
6.75	8.666666666666666
13.5	6.5
9.0	6.5
6.5	6.714285714285714
6.75	9.0
6.75	6.5
6.5	5.2
6.75	6.714285714285714
5.2	5.2
6.75	9.0
6.5	8.666666666666666
6.75	6.75
6.5	5.5
6.75	6.75
9.0	5.5
6.5	8.666666666666666
6.75	6.5
8.666666666666666	8.666666666666666
6.5	6.75
5.2	6.75
5.2	9.0
9.0	6.5
6.5	9.0
6.75	5.2
6.5	6.75
6.5	6.75
6.5	6.75
6.75	6.75
6.75	6.5
6.75	6.75
5.2	6.75
6.75	6.75
5.2	6.5
6.75	6.75
6.75	6.75
8.666666666666666	6.75
6.75	6.5
8.666666666666666	6.5
6.5	6.75
6.5	5.2
6.5	6.75
6.5	6.75
6.75	6.75
8.666666666666666	6.75
6.75	6.75
6.75	8.666666666666666
6.5	6.5
6.75	5.2
6.5	8.666666666666666
6.5	6.5
6.5	6.75
6.75	6.5
6.5	5.5
6.75	5.2
6.75	6.5
6.75	8.666666666666666
6.75	8.666666666666666
6.75	6.5
6.5	6.5
6.5	6.5
6.75	6.714285714285714
6.75	5.2
6.5	6.75
5.2	5.2
6.5	6.75
6.5	6.75
5.2	6.75
4.5	6.75
6.75	6.5
9.0	6.5
6.75	6.714285714285714
6.75	6.75
4.5	7.833333333333333
6.5	6.5
6.5	5.2
6.75	6.5
6.75	9.0
5.2	6.75
8.666666666666666	6.75
9.0	6.5
5.2	5.5
6.75	6.75
8.666666666666666	8.666666666666666
6.5	6.5
8.666666666666666	6.714285714285714
6.5	5.2
8.666666666666666	6.75
6.5	6.75
5.2	8.666666666666666
5.2	6.75
6.5	6.75
6.75	6.75
5.2	6.75
8.666666666666666	6.714285714285714
13.5	6.75
6.5	8.666666666666666
5.2	6.75
6.75	6.5
6.75	6.5
6.75	6.5
6.75	6.75
8.666666666666666	6.5
6.75	6.5
6.75	8.666666666666666
5.2	8.666666666666666
6.5	6.75
6.75	6.5
6.75	8.666666666666666
6.75	6.5
8.666666666666666	6.75
6.75	6.75
8.666666666666666	5.5
8.666666666666666	6.75
6.5	5.5
8.666666666666666	8.666666666666666
6.5	5.5
6.75	5.2
6.75	6.75
9.0	6.75
6.75	5.5
6.5	6.5
6.75	6.75
8.666666666666666	6.75
8.666666666666666	6.5
8.666666666666666	6.75
6.5	6.5
6.75	6.75
6.5	5.2
8.666666666666666	11.0
6.75	6.75
5.2	6.75
8.666666666666666	6.5
6.75	6.75
6.75	6.5
6.5	5.5
6.75	6.5
13.0	5.5
6.75	6.5
6.5	6.75
6.5	6.75
6.75	11.0
6.75	6.75
6.75	6.75
6.5	6.75
5.2	6.75
6.75	6.75
6.75	6.5
6.75	6.5
6.75	6.75
6.75	5.2
6.75	9.0
6.75	6.75
5.2	6.75
5.2	6.714285714285714
6.5	6.75
8.666666666666666	7.833333333333333
6.75	6.75
6.75	8.666666666666666
5.2	6.714285714285714
6.75	6.75
6.5	5.2
6.5	6.5
6.5	6.75
6.5	6.75
6.75	5.2
6.5	5.2
8.666666666666666	6.75
6.75	6.75
6.5	5.2
8.666666666666666	6.75
6.75	6.5
6.75	6.75
6.5	8.666666666666666
6.5	6.75
6.75	6.75
6.75	6.5
6.5	6.5
6.5	6.75
5.2	6.714285714285714
5.2	6.5
6.5	6.75
6.5	6.75
6.75	5.5
5.2	9.0
5.2	6.5
8.666666666666666	6.5
6.5	8.666666666666666
9.0	6.5
6.5	6.75
6.75	9.0
6.75	6.75
6.75	6.5
8.666666666666666	6.75
6.75	6.75
6.75	5.5
5.2	8.666666666666666
5.2	6.75
6.75	6.5
6.75	6.5
6.5	6.75
6.75	6.714285714285714
6.75	8.666666666666666
8.666666666666666	5.2
6.75	5.2
6.5	5.5
6.75	6.75
5.2	9.0
6.75	5.5
6.75	9.0
6.75	6.714285714285714
5.2	6.75
6.5	6.6
5.2	6.75
6.75	5.2
6.5	5.2
6.5	6.75
8.666666666666666	5.5
8.666666666666666	5.2
5.2	8.666666666666666
5.2	9.0
9.0	5.2
6.75	6.5
8.666666666666666	6.5
8.666666666666666	7.333333333333333
6.75	6.75
6.75	6.5
6.75	5.2
6.75	8.666666666666666
8.666666666666666	6.75
6.5	6.75
6.5	5.2
6.5	6.75
6.75	6.5
6.5	6.75
6.75	6.5
6.75	6.75
6.5	9.0
6.75	6.5
6.75	6.5
8.666666666666666	6.75
9.0	8.666666666666666
6.75	8.666666666666666
9.0	6.75
6.5	6.75
6.75	6.75
6.75	8.666666666666666
5.2	6.5
6.75	6.75
6.75	6.5
6.75	6.714285714285714
6.75	8.666666666666666
8.666666666666666	6.6
6.75	6.5
6.75	6.75
6.75	6.75
8.666666666666666	6.75
5.2	6.75
5.2	6.75
6.75	6.714285714285714
5.2	5.2
6.75	6.75
6.5	6.5
6.75	5.2
5.2	6.75
8.666666666666666	6.75
5.2	6.75
6.75	6.714285714285714
6.75	6.75
6.5	6.5
6.5	6.75
6.75	6.5
8.666666666666666	6.75
6.5	4.5
6.5	6.5
6.75	6.75
5.2	5.2
8.666666666666666	6.75
6.5	6.75
6.5	8.666666666666666
6.5	6.75
6.5	6.5
5.2	6.75
6.5	6.5
6.5	6.75
6.75	9.0
6.5	5.2
8.666666666666666	6.75
6.5	6.5
5.2	5.2
6.5	5.5
6.75	8.666666666666666
6.5	8.666666666666666
6.75	8.666666666666666
6.75	6.714285714285714
5.2	8.666666666666666
6.5	8.666666666666666
4.5	8.666666666666666
6.75	6.5
8.666666666666666	6.714285714285714
6.5	4.5
6.5	6.75
6.75	5.2
5.2	6.5
6.75	9.0
6.5	6.75
8.666666666666666	8.666666666666666
6.75	6.5
6.75	5.2
6.5	6.75
6.75	6.75
6.5	8.666666666666666
6.75	6.5
6.75	6.714285714285714
6.75	6.5
6.75	6.75
8.666666666666666	6.75
6.5	5.2
6.5	6.5
5.2	8.666666666666666
8.666666666666666	6.5
6.75	6.75
6.75	6.75
6.75	8.666666666666666
6.5	5.2
6.75	6.75
8.666666666666666	8.666666666666666
8.666666666666666	6.75
6.75	8.666666666666666
6.75	6.75
5.2	6.75
6.5	6.75
8.666666666666666	5.5
6.75	8.666666666666666
13.5	6.75
5.2	8.666666666666666
6.75	7.833333333333333
6.75	6.5
6.5	8.666666666666666
5.2	6.5
6.75	6.75
6.75	6.75
6.75	8.666666666666666
8.666666666666666	6.75
6.5	13.5
6.75	8.666666666666666
8.666666666666666	6.75
6.75	5.5
6.75	5.2
5.2	6.5
8.666666666666666	6.75
6.75	5.5
6.75	6.5
6.75	8.666666666666666
6.5	6.75
8.666666666666666	6.75
6.5	8.666666666666666
6.5	6.75
6.75	8.666666666666666
6.75	6.5
6.5	6.5
8.666666666666666	6.75
8.666666666666666	6.75
6.75	6.714285714285714
6.75	6.75
6.5	6.6
8.666666666666666	5.5
6.75	6.5
5.2	7.833333333333333
6.75	6.75
6.75	9.0
13.5	6.5
6.5	6.5
6.75	6.75
6.75	5.5
6.75	5.5
13.5	6.6
6.75	8.666666666666666
5.2	6.75
6.5	5.2
6.75	5.2
5.2	9.0
6.5	6.75
6.75	8.666666666666666
6.5	6.714285714285714
6.75	6.6
5.2	13.5
9.0	6.5
6.75	5.2
6.5	6.75
5.2	6.5
6.5	6.75
8.666666666666666	6.75
13.5	6.5
8.666666666666666	5.2
6.75	6.6
6.75	6.75
6.75	5.2
13.5	6.5
6.75	6.75
6.75	6.75
5.2	6.75
6.75	6.5
6.5	8.666666666666666
6.5	6.6
6.75	6.75
6.75	6.75
6.5	8.666666666666666
6.75	6.75
8.666666666666666	5.2
6.75	8.666666666666666
8.666666666666666	5.2
13.0	6.75
13.5	6.75
6.75	6.75
6.75	6.75
8.666666666666666	6.5
6.5	6.75
6.5	8.666666666666666
6.75	7.833333333333333
8.666666666666666	6.5
5.2	8.666666666666666
13.5	8.666666666666666
5.2	8.666666666666666
6.75	6.75
6.75	6.75
8.666666666666666	6.75
6.75	5.2
6.5	6.75
9.0	6.75
6.75	6.75
6.5	6.75
8.666666666666666	6.6
8.666666666666666	5.2
5.2	8.666666666666666
6.5	6.75
6.75	6.5
9.0	6.5
13.5	6.5
6.75	5.2
6.5	5.5
6.75	13.5
6.75	8.666666666666666
8.666666666666666	7.333333333333333
9.0	6.75
6.75	8.25
6.75	5.2
6.75	6.75
6.75	13.0
6.75	8.666666666666666
6.5	8.666666666666666
6.5	6.75
8.666666666666666	8.666666666666666
6.75	5.2
8.666666666666666	7.333333333333333
6.75	6.75
8.666666666666666	6.75
6.75	11.0
13.5	6.75
6.5	6.75
9.0	7.833333333333333
6.5	8.666666666666666
6.5	6.75
6.5	13.5
6.5	9.0
6.5	8.666666666666666
6.75	6.75
6.75	8.666666666666666
6.5	6.75
9.0	6.75
8.666666666666666	7.333333333333333
6.75	8.666666666666666
6.75	8.666666666666666
13.5	8.666666666666666
6.75	6.75
6.75	8.666666666666666
6.75	8.666666666666666
8.666666666666666	6.714285714285714
8.666666666666666	6.75
6.75	6.5
8.666666666666666	6.75
6.75	5.2
6.75	5.2
8.666666666666666	6.75
8.666666666666666	6.75
9.0	6.75
6.75	6.5
6.75	6.75
8.666666666666666	6.75
6.5	4.5
6.5	7.333333333333333
6.75	8.666666666666666
5.2	6.75
5.2	9.4
6.75	8.666666666666666
6.75	8.666666666666666
8.666666666666666	6.5
6.5	8.666666666666666
8.666666666666666	6.75
6.75	6.75
9.0	5.2
5.2	8.666666666666666
6.75	8.666666666666666
6.5	6.75
6.5	8.666666666666666
6.75	8.666666666666666
6.75	6.75
5.2	4.5
8.666666666666666	6.75
6.75	6.75
8.666666666666666	6.75
6.5	6.75
8.666666666666666	8.666666666666666
6.75	6.6
6.5	13.5
8.666666666666666	6.714285714285714
6.75	6.75
6.5	8.666666666666666
6.75	6.5
8.666666666666666	6.5
6.5	8.666666666666666
8.666666666666666	6.5
6.5	6.75
6.75	8.666666666666666
6.75	6.75
8.666666666666666	8.666666666666666
6.75	6.75
5.2	6.75
5.2	6.75
6.75	6.75
8.666666666666666	4.5
8.666666666666666	8.666666666666666
6.75	8.666666666666666
6.75	6.75
8.666666666666666	6.75
6.75	6.75
6.75	9.0
8.666666666666666	8.666666666666666
6.75	8.666666666666666
8.666666666666666	13.0
6.75	6.75
6.75	6.5
6.5	8.666666666666666
6.75	6.75
6.75	7.333333333333333
6.75	6.75
13.5	6.75
6.75	6.75
8.666666666666666	6.5
6.75	8.666666666666666
6.75	6.5
8.666666666666666	6.714285714285714
6.75	8.666666666666666
6.75	6.5
13.5	8.666666666666666
6.75	7.333333333333333
6.75	8.25
6.75	6.5
6.75	6.75
8.666666666666666	6.75
8.666666666666666	8.666666666666666
8.666666666666666	8.666666666666666
8.666666666666666	5.2
6.75	6.75
6.75	8.666666666666666
8.666666666666666	8.666666666666666
8.666666666666666	8.666666666666666
8.666666666666666	6.5
6.5	6.75
8.666666666666666	6.75
8.666666666666666	6.714285714285714
8.666666666666666	6.75
6.75	8.666666666666666
8.666666666666666	6.75
8.666666666666666	6.75
8.666666666666666	8.666666666666666
6.75	6.714285714285714
6.5	8.666666666666666
8.666666666666666	8.666666666666666
6.75	13.5
6.75	8.666666666666666
8.666666666666666	6.75
13.5	8.666666666666666
6.75	8.25
8.666666666666666	6.75
6.75	8.666666666666666
6.75	8.666666666666666
9.0	8.25
6.75	6.714285714285714
6.5	8.666666666666666
8.666666666666666	6.75
6.5	7.333333333333333
8.666666666666666	6.5
6.75	6.5
6.5	9.0
8.666666666666666	9.0
8.666666666666666	8.666666666666666
8.666666666666666	6.5
6.75	6.75
5.2	6.714285714285714
8.666666666666666	7.333333333333333
6.75	7.333333333333333
6.75	6.5
6.75	8.666666666666666
6.75	8.666666666666666
6.75	6.5
6.75	6.5
6.75	8.666666666666666
6.75	6.75
6.75	6.5
9.0	6.75
6.5	6.75
8.666666666666666	6.5
6.75	6.75
8.666666666666666	6.75
6.75	6.75
6.75	6.75
9.0	6.75
8.666666666666666	6.714285714285714
8.666666666666666	6.75
6.75	6.75
8.666666666666666	6.5
8.666666666666666	6.75
6.5	13.0
6.5	6.5
8.666666666666666	6.6
6.75	8.666666666666666
8.666666666666666	8.666666666666666
6.75	8.666666666666666
6.5	8.666666666666666
8.666666666666666	8.666666666666666
5.2	13.5
6.5	8.666666666666666
13.0	8.666666666666666
6.75	6.75
8.666666666666666	6.75
8.666666666666666	6.6
6.75	13.0
6.5	6.75
6.5	6.75
8.666666666666666	13.5
6.75	8.666666666666666
8.666666666666666	5.2
8.666666666666666	8.666666666666666
6.75	8.666666666666666
8.666666666666666	8.666666666666666
6.75	6.75
6.75	8.666666666666666
8.666666666666666	6.6
6.75	6.75
6.75	8.666666666666666
6.75	8.666666666666666
8.666666666666666	7.333333333333333
8.666666666666666	8.666666666666666
6.75	8.666666666666666
6.5	9.0
8.666666666666666	6.714285714285714
8.666666666666666	8.666666666666666
8.666666666666666	6.75
8.666666666666666	8.666666666666666
6.5	8.666666666666666
8.666666666666666	6.75
9.0	7.333333333333333
6.75	6.75
8.666666666666666	8.666666666666666
8.666666666666666	8.666666666666666
6.75	6.75
6.75	6.75
6.75	6.75
6.75	6.75
6.5	8.666666666666666
8.666666666666666	6.75
8.666666666666666	6.5
13.5	6.75
6.75	6.5
6.75	8.666666666666666
6.5	8.666666666666666
6.5	5.2
6.5	6.5
6.75	6.75
6.75	8.666666666666666
8.666666666666666	8.666666666666666
8.666666666666666	8.666666666666666
6.5	6.75
6.75	6.75
6.75	6.5
6.75	6.714285714285714
6.75	8.666666666666666
6.5	6.5
6.5	6.75
6.75	6.75
8.666666666666666	6.6
6.75	6.75
6.5	8.666666666666666
6.5	6.714285714285714
6.5	6.75
6.5	8.666666666666666
8.666666666666666	6.75
6.5	8.666666666666666
6.75	6.5
8.666666666666666	8.666666666666666
6.75	6.5
13.5	6.5
6.75	6.75
6.75	6.75
6.5	6.75
6.5	6.75
6.75	6.5
6.5	6.75
6.75	8.666666666666666
6.75	8.666666666666666
6.75	9.0
6.75	6.75
6.75	6.6
8.666666666666666	8.666666666666666
6.5	8.666666666666666
6.75	7.333333333333333
9.0	8.666666666666666
6.75	6.75
6.75	8.666666666666666
6.5	8.666666666666666
6.5	7.333333333333333
