1	52816[ms]1	3	103577[ms]1	3	110769[ms]1	3	107864[ms]1	3	111283[ms]1	3	121004[ms]1	3	126365[ms]1	3	103034[ms]1	3	108725[ms]1	3	817[ms]1	3	795[ms]1	3	827[ms]1	3	729[ms]1	3	755[ms]1	3	715[ms]1	3	732[ms]1	3	884[ms]1	3	725[ms]1	3	1018[ms]15	3	9318[ms]100	3	54989[ms]1	3	114595[ms]
1	1000	20725[ms]
1	1000	17931[ms]
1	1000	68921[ms]
1	1000	98578[ms]
1	1000	91366[ms]
1	1000	100192[ms]
1	1000	79114[ms]
1	1000	132374[ms]
1	1000	119585[ms]
1	100	15275[ms]
1	1000	136310[ms]
1	1000	136342[ms]
1	1000	414362[ms]
1	1000	134520[ms]
1	1000	94239[ms]
1	1000	132728[ms]
1	1000	129531[ms]
1	1000	133343[ms]
1	1000	92596[ms]
1	1000	77249[ms]
1	1000	134213[ms]
1	1000	179557[ms]
1	1000	170005[ms]
1	1000	164580[ms]
1	1000	196283[ms]
1	1000	62163[ms]
1	1000	53909[ms]
1	1000	42687[ms]
1	1000	56397[ms]
1	1000	42141[ms]
1	1000	205907[ms]
1	1000	193928[ms]
1	1000	190358[ms]
1	1000	165903[ms]
1	1000	1131546[ms]
1	10000	1873428[ms]
1	1000	185770[ms]
1	1000	281984[ms]
1	1000	171113[ms]
1	1000	186635[ms]
1	1000	189322[ms]
1	1000	193085[ms]
1	1000	182587[ms]
1	1000	189639[ms]
1	1000	192928[ms]
1	1000	185419[ms]
1	1000	186062[ms]
1	1000	209983[ms]
1	1000	58920[ms]
1	1000	45993[ms]
1	1000	197579[ms]
1	1000	212389[ms]
1	1000	214683[ms]
1	1000	193154[ms]
1	1000	198216[ms]
1	1000	192414[ms]
1	1000	196812[ms]
1	1000	194798[ms]
1	1000	200202[ms]
1	1000	198685[ms]
1	1000	196522[ms]
1	1000	194846[ms]
1	1000	167693[ms]
1	1000	189156[ms]
1	1000	181594[ms]
2	1000	338568[ms]
2	1000	337273[ms]
2	1000	354333[ms]
3	1000	518147[ms]
5	1000	859450[ms]
5	1000	866816[ms]
2	1000	347243[ms]
1	1000	175498[ms]
1	1000	215243[ms]
1	1000	307376[ms]
1	1000	234681[ms]
1	1000	187240[ms]
1	1000	323831[ms]
1	1000	210638[ms]
1	1000	198113[ms]
2	1000	383643[ms]
1	1000	214420[ms]
1	1000	219660[ms]
1	1000	1081490[ms]
1	1000	185963[ms]
1	1000	196465[ms]
1	1000	190124[ms]
1	1000	199248[ms]
1	1000	209978[ms]
1	1000	203214[ms]
1	1000	229858[ms]
1	1000	196690[ms]
1	1000	193343[ms]
1	1000	176013[ms]
1	1000	192214[ms]
1	1000	189801[ms]
1	1000	195724[ms]
1	1000	223881[ms]
1	1000	195921[ms]
1	1000	192765[ms]
1	1000	318043[ms]
1	1000	197491[ms]
1	1000	197363[ms]
1	1000	199794[ms]
1	1000	177798[ms]
1	1000	884463[ms]
1	1000	198528[ms]
1	1000	295718[ms]
