WiFi	LTE-U	WiFi_MIN	LTE-U_MIN
7.427962838803588	12.71387274444903	6.75	8.666666666666666
8.909417002914022	8.746178058496383	8.666666666666666	6.75
7.934125804340565	9.0	4.5	9.0
6.5	11.986349952430563	6.5	8.666666666666666
6.578449086893748	7.798074058628535	6.5	4.5
9.291834063201982	8.50014004570076	8.666666666666666	6.5
9.612383207521393	9.497630287723318	8.666666666666666	4.5
6.75	10.117097728056324	6.75	8.666666666666666
9.0	6.6	9.0	6.6
6.75	8.329334978525607	6.75	6.6
9.79889428473633	12.558499911076003	8.666666666666666	8.666666666666666
7.339844610886467	13.5	6.75	13.5
8.51200302713129	11.183605660050848	6.5	6.75
8.675703112594098	8.383515657681858	4.5	3.0
9.180729765806461	9.24134776307726	8.666666666666666	8.666666666666666
8.069881036246867	6.75	6.75	6.75
8.666666666666666	9.0	8.666666666666666	9.0
8.974986998651005	7.13913945296497	6.5	6.6
13.5	9.0	13.5	9.0
6.75	8.159665538917238	6.75	6.5
9.0	8.422094282242858	9.0	6.6
6.842735868838828	7.352251688408092	5.2	5.2
9.526271837778294	13.5	6.5	13.5
9.0	9.0	9.0	9.0
13.5	9.045965184454838	13.5	8.666666666666666
6.5	8.666666666666666	6.5	8.666666666666666
6.75	13.5	6.75	13.5
8.666666666666666	9.466149162921404	8.666666666666666	6.75
6.994206095924188	9.411294543573126	6.5	6.75
9.0	13.5	9.0	13.5
9.193451057482767	6.682152384854618	6.75	6.5
9.0	6.75	9.0	6.75
9.0	6.5	9.0	6.5
13.5	9.0	13.5	9.0
8.761919769098634	7.455602305520302	8.666666666666666	6.75
6.9373343640847205	11.140695672503682	6.5	8.666666666666666
12.575509624685079	7.897362903139309	6.5	5.5
8.297655303952771	13.0	6.5	13.0
6.5	10.017794911031045	6.5	8.666666666666666
9.0	8.657935727409429	9.0	6.5
6.5	6.75	6.5	6.75
13.5	7.963418157607544	13.5	6.5
6.75	7.090078922433876	6.75	6.5
8.018161568552104	9.409956181251335	6.5	6.5
7.912832659219048	13.5	5.2	13.5
8.740299745244277	6.97081163120939	6.5	6.75
13.5	7.341615144937563	13.5	6.75
6.5	11.706412381667308	6.5	6.5
8.224820256754228	7.9445104299156695	6.5	6.5
9.113672009499663	14.418561334667553	6.75	8.666666666666666
9.0	9.406331331840406	9.0	6.5
6.5	8.46846107279445	6.5	6.75
7.949411828501109	17.458021814988733	6.5	13.0
6.5	12.11671353114879	6.5	8.666666666666666
6.75	8.972552216567022	6.75	6.6
9.0	7.729750105908549	9.0	3.3
15.603925146634905	9.0	13.0	9.0
7.584479574488198	7.981599929252143	6.75	6.6
6.75	7.037052307790313	6.75	6.5
7.693034113395225	8.352182816472581	6.75	6.75
9.442871486869086	8.779488622872266	4.5	8.666666666666666
7.524131390091693	9.0	6.5	9.0
7.478880418286339	8.671257975619742	6.5	6.75
6.5611195863812934	13.5	6.5	13.5
6.75	8.307514041495086	6.75	6.75
7.878488641025519	8.25	5.2	8.25
9.0	7.630899377826283	9.0	6.75
9.0	6.75	9.0	6.75
6.5	12.578223992891	6.5	6.75
6.75	7.008457197232759	6.75	6.5
9.583835223342799	10.546952662025587	8.666666666666666	8.666666666666666
9.0	8.443033093053256	9.0	6.6
13.5	10.948562995979344	13.5	8.666666666666666
8.722678835269416	8.666666666666666	6.75	8.666666666666666
13.048140402431294	13.5	6.75	13.5
11.074630873226212	7.333333333333333	8.666666666666666	7.333333333333333
9.0	12.372364968288512	9.0	6.75
15.140932003657277	9.0	13.0	9.0
11.071540572424452	13.448890326412299	8.666666666666666	6.75
7.075824528691646	7.509522306238554	6.5	6.75
8.007010713985636	13.5	6.75	13.5
8.34389603616938	9.0	5.2	9.0
10.458132456059202	11.193941972700928	6.75	8.666666666666666
6.5	8.666666666666666	6.5	8.666666666666666
10.610892523968925	9.016840324140892	6.75	6.5
7.659661255246055	7.494826967930195	6.75	6.6
7.26450930989237	12.733626078884999	6.75	8.666666666666666
7.579308377949655	8.666666666666666	4.5	8.666666666666666
13.0	9.0	13.0	9.0
9.0	7.827739413886205	9.0	6.75
6.238818276703857	6.5	5.2	6.5
7.016304760315663	6.5	5.2	6.5
8.358786293907931	8.192042924278892	6.5	6.5
6.75	9.023914322746501	6.75	7.333333333333333
9.0	16.459623768382773	9.0	8.666666666666666
19.33181326278641	6.75	13.0	6.75
13.5	7.2767686165040955	13.5	6.6
6.5	8.592268930369945	6.5	6.5
8.216428190329639	9.0	4.5	9.0
9.67880347534693	6.75	8.666666666666666	6.75
8.351229063026368	6.5	6.5	6.5
6.1419439447048525	7.588061201912252	5.2	6.5
8.291412675782272	6.75	4.5	6.75
11.041774057622453	5.2	6.75	5.2
7.577954120090164	6.75	6.75	6.75
8.35951065446633	9.348708161614185	6.75	8.666666666666666
8.606549410023424	9.0	6.5	9.0
9.0	7.1580546839181025	9.0	6.75
8.688412495177245	13.0	6.75	13.0
7.569461986523116	8.372173553390533	6.75	6.75
9.0	8.750953622229765	9.0	5.2
13.12184926787928	11.084276584654372	8.666666666666666	8.666666666666666
6.75	9.0	6.75	9.0
6.5	8.848400376760617	6.5	6.75
5.867932153667793	11.878656996362508	5.2	8.666666666666666
7.201946791731958	7.12275168413918	5.2	6.75
6.519476154360529	9.0	6.5	9.0
12.833647061613881	6.5	6.75	6.5
6.75832227599981	9.0	5.2	9.0
10.247694253118283	11.0	8.666666666666666	11.0
8.666666666666666	10.870849282434744	8.666666666666666	8.666666666666666
8.621159491850891	8.006482670869518	6.75	5.2
10.009021284320287	8.666666666666666	6.5	8.666666666666666
8.807261356866823	6.5	6.75	6.5
6.75	8.093441266624826	6.75	6.75
9.0	12.014537377941766	9.0	8.666666666666666
9.0	10.230626654076001	9.0	6.75
7.110164581493577	6.75	5.2	6.75
8.666666666666666	7.204909159910108	8.666666666666666	6.5
9.068617283873655	8.666666666666666	8.666666666666666	8.666666666666666
13.0	6.5	13.0	6.5
9.0	24.365330430568882	9.0	13.0
7.010735136913828	4.5	5.2	4.5
9.0	13.5	9.0	13.5
6.5	12.082132309928943	6.5	8.666666666666666
5.960300879237787	6.897679823385987	5.2	6.5
16.533198124737527	8.104304519774729	13.0	4.5
6.75	7.483667971831607	6.75	6.5
6.395074336757021	7.100135406998657	5.2	5.2
9.0	10.810723273228765	9.0	8.666666666666666
12.070040462944648	9.0	6.75	9.0
13.0	8.671376326684845	13.0	6.5
9.0	6.75	9.0	6.75
7.322345732083609	6.75	6.75	6.75
11.836507708631528	6.337347893688737	8.666666666666666	4.714285714285714
9.0	9.084461659296577	9.0	6.5
6.75	9.0	6.75	9.0
6.5	9.203423418234665	6.5	6.5
8.29637555540871	10.376085602842437	6.5	8.666666666666666
6.5	10.03050173590882	6.5	8.666666666666666
6.75	6.066812939002851	6.75	4.714285714285714
6.5	9.0	6.5	9.0
13.5	5.268162260494384	13.5	4.714285714285714
8.666666666666666	7.313895128775648	8.666666666666666	6.6
13.0	5.7633095073926235	13.0	4.5
7.521275574762447	8.666666666666666	6.75	8.666666666666666
9.0	7.859533259840538	9.0	5.2
10.863141169466493	6.5	6.75	6.5
6.617279494168001	5.951268159915704	6.5	4.714285714285714
9.0	6.08484927201122	9.0	4.5
8.05005657299626	11.14490701091952	5.2	7.333333333333333
8.666666666666666	11.265787036144923	8.666666666666666	1.3636363636363635
6.5	12.618603125359428	6.5	6.75
6.5	4.881859015106111	6.5	4.5
7.377117810634966	6.878778339568542	6.75	6.75
6.75	7.149036375814865	6.75	5.2
9.0	5.1451212095936825	9.0	4.5
9.988154714753813	13.0	6.5	13.0
10.282137559948684	5.976814175160299	8.666666666666666	4.714285714285714
6.75	8.666666666666666	6.75	8.666666666666666
6.75	8.411264631301911	6.75	4.5
10.131348932030201	8.898890527880814	6.75	8.666666666666666
6.75	9.0	6.75	9.0
10.431994239563394	13.5	6.75	13.5
8.698702147100645	7.015828188770528	8.666666666666666	5.2
13.0	12.651120107056343	13.0	8.666666666666666
13.5	6.75	13.5	6.75
13.5	5.173328498331966	13.5	4.5
9.0	7.36689126459331	9.0	6.6
6.75	6.75	6.75	6.75
7.513932595842482	7.410191446792387	6.5	5.5
13.5	7.642759332192535	13.5	6.6
8.535643204631691	8.990781743739776	4.5	8.666666666666666
6.596967805594108	10.51093118788891	6.5	6.75
6.5	7.524054053035914	6.5	5.5
9.726849935831778	9.0	6.75	9.0
8.873014525333693	13.5	8.666666666666666	13.5
9.86269268330652	8.666666666666666	8.666666666666666	8.666666666666666
10.015197979972099	8.902379282865631	8.666666666666666	6.75
13.0	7.399637204759388	13.0	4.5
8.442072026320023	10.084795515165204	6.5	8.666666666666666
8.829942565470764	6.75	8.666666666666666	6.75
9.0	6.857694596468265	9.0	6.75
6.5	6.75	6.5	6.75
9.794509467027677	8.10317781272624	6.5	5.2
13.5	7.2961331101196585	13.5	4.714285714285714
8.538040061768086	9.0	4.5	9.0
7.5750984698834465	8.884881044535678	6.5	6.5
6.862127871758515	9.0	6.5	9.0
13.376446971119917	7.138137163196454	8.666666666666666	6.75
10.60113736630615	20.605748902790026	8.666666666666666	13.0
6.75	9.0	4.5	9.0
13.5	11.650986592583832	13.5	8.666666666666666
6.545053693282196	6.75	6.5	6.75
7.721467723106816	11.096414876420608	6.5	8.666666666666666
12.49692115899939	15.277327721073561	5.2	13.0
8.041051469839267	8.666666666666666	5.2	8.666666666666666
8.044701732365965	8.666666666666666	6.5	8.666666666666666
7.850757877688862	9.30461871980822	6.75	8.666666666666666
9.321421550936757	9.0	6.5	9.0
12.159900362710285	12.854518633283554	8.666666666666666	8.666666666666666
9.0	6.6	9.0	6.6
13.010551674733177	11.0	9.0	11.0
7.4651751010179215	7.498396651826442	6.5	6.5
9.0	13.5	9.0	13.5
6.75	11.239505082163252	6.75	8.666666666666666
5.413412335886693	8.25	4.5	8.25
7.455858683222288	6.75	5.2	6.75
11.177670639028921	6.75	8.666666666666666	6.75
9.360010668416392	13.5	5.2	13.5
10.776446997087257	9.370859728193782	6.5	8.666666666666666
6.565068608782904	6.5	6.5	6.5
9.0	8.25	9.0	8.25
8.899586348275484	9.0	8.666666666666666	9.0
9.922683328147913	10.478385832554093	6.75	8.666666666666666
9.0	6.5	9.0	6.5
8.666666666666666	9.0	8.666666666666666	9.0
6.924264160889892	5.98225538582352	6.5	5.5
8.743204285155718	9.074662895495111	6.75	6.6
8.255106973767871	9.0	6.5	9.0
8.116698770222113	12.426752633103085	6.5	6.75
9.605221084904647	9.0	8.666666666666666	9.0
13.851373716325964	8.464936335341081	6.75	5.5
6.75	10.762395072623239	6.75	8.25
7.167011080357732	12.269358435919823	6.5	8.666666666666666
7.536404709296084	8.340145106349874	6.75	6.75
6.75	9.403852639225693	6.75	6.5
8.542619360220934	11.484467017525072	6.75	6.75
13.197511803074867	8.591434573291126	6.75	6.5
9.0	9.815856012075969	9.0	6.75
8.261359125860965	9.0	6.75	9.0
6.75	6.6	6.75	6.6
7.850549445387714	11.977349284187675	9.0	4.076923076923077
8.666666666666666	8.900840583658054	8.666666666666666	8.666666666666666
7.142430767624363	7.949832654913606	6.5	2.4444444444444446
6.946700748508216	6.256066737785685	6.5	4.4
8.666666666666666	13.085153193054891	8.666666666666666	8.666666666666666
6.75	8.784195399544828	6.75	8.666666666666666
6.75	8.969688507869515	6.75	5.5
6.9426438749480255	8.514147892459244	4.5	9.0
8.945696770944418	10.723399197433965	6.5	6.5
6.75	6.909970020999337	6.75	6.5
9.0	12.451389879228826	9.0	6.75
8.212767431955772	9.0	6.5	9.0
6.75	10.481254096829247	6.75	6.75
8.483837322857546	7.5929852144489205	6.5	1.8333333333333333
8.606107033275558	8.694088073305599	5.2	6.5
8.97356511987385	8.824099279545841	8.666666666666666	6.5
13.5	6.2770371339382525	13.5	2.2
10.73364154486251	6.854704073175079	6.75	6.75
7.458682170005515	10.56318366880306	6.5	6.75
4.5	9.015679458115782	4.5	3.142857142857143
8.5265560600161	7.9779138765522335	6.75	5.2
9.0	9.379124558812062	9.0	4.5
5.2	6.908339539726388	5.2	6.75
9.398623463576511	9.603433746458087	6.5	8.666666666666666
6.830344430243559	8.210834619168425	6.75	6.5
9.24355014575246	9.184954466234746	6.5	6.75
13.5	9.195813703900688	13.5	8.666666666666666
9.556880395078442	8.666666666666666	5.2	8.666666666666666
13.223275477449867	7.2688095575915925	6.75	6.714285714285714
6.75	9.291661177668278	6.75	6.5
8.666666666666666	6.75	8.666666666666666	6.75
9.246027063038666	8.666666666666666	6.5	8.666666666666666
8.996831171540023	9.0	8.666666666666666	9.0
8.358148540054955	8.35058216423028	6.75	6.5
6.342391936356083	7.513432244786935	5.2	6.5
8.465958358688047	8.470384942588762	6.5	6.5
7.31758602621326	8.388237077982458	4.5	6.75
10.337438767627624	9.439436540561456	6.75	6.75
8.666666666666666	8.657014948192813	8.666666666666666	8.666666666666666
8.416506076706286	8.744699925745836	6.75	3.142857142857143
8.57544848273732	7.4439213605876455	6.75	6.5
8.015229589549998	8.725606617920976	6.5	6.5
9.725374915815891	9.538096130668867	9.0	6.6
6.75	8.32679374768122	6.75	6.75
6.75	8.228818685114405	6.75	5.3
6.75	6.5	6.75	6.5
9.123615511512323	9.853774044736365	8.666666666666666	6.75
8.666666666666666	9.569371956585186	8.666666666666666	2.75
10.479263403178358	8.895966237770441	8.666666666666666	6.75
9.126840386518646	7.11393435554913	6.75	6.714285714285714
13.5	8.02371287077266	13.5	8.666666666666666
6.5	8.666666666666666	6.5	8.666666666666666
13.5	9.716142567630245	13.5	6.75
8.666666666666666	8.3129821850247	8.666666666666666	5.3
8.249599464836471	6.75	5.2	6.75
8.432515160568892	8.863345254730621	6.5	4.5
6.75	6.75	6.75	6.75
9.0	8.070143901364782	9.0	1.8333333333333333
7.120319939173682	10.654278912993476	9.0	8.666666666666666
10.275767539413293	8.706305784058046	8.666666666666666	8.666666666666666
7.73264128622852	6.75	4.5	6.75
6.75	6.278898714661783	6.75	4.5
7.72880668341073	6.714285714285714	5.2	6.714285714285714
6.75	7.310489939487924	6.75	6.5
9.0	6.75	9.0	6.75
9.0	8.442369628620007	9.0	6.5
10.236687768669357	6.5	6.75	6.5
6.5	6.5	6.5	6.5
7.517565695718486	5.62380238405146	5.2	5.3
13.0	8.097455244891611	13.0	6.714285714285714
6.75	6.973697369679413	6.75	6.75
9.0	9.0	9.0	9.0
6.75	9.289245497532232	6.75	8.666666666666666
7.170089940549431	10.259926461403401	6.75	6.5
9.0	4.5	9.0	4.5
7.972519726994744	7.407102074423848	6.75	6.5
8.520800922287064	5.2	6.5	5.2
12.665058314585584	9.0	8.666666666666666	9.0
9.56496350085132	6.75	8.666666666666666	6.75
6.75	8.73758234977908	6.75	6.5
7.46344642660027	8.143783312169154	6.75	6.75
4.5	8.052428629897408	4.5	5.888888888888889
6.75	9.340085764539149	6.75	8.666666666666666
11.02107064880192	5.705826760207297	6.75	5.3
8.666666666666666	6.70421633684198	8.666666666666666	4.818181818181818
7.866478442756391	12.029332184019221	4.5	6.75
13.5	6.75	13.5	6.75
8.666666666666666	13.495061884837153	8.666666666666666	8.25
14.059833386023985	8.610567364144543	8.666666666666666	4.714285714285714
10.357366412969542	9.0	8.666666666666666	9.0
8.758463673529324	9.627547249799765	6.75	6.75
6.75	8.153606724358818	6.75	6.5
13.5	8.666666666666666	13.5	8.666666666666666
8.436632301266851	8.666666666666666	6.75	8.666666666666666
10.22384255217443	8.013954450978282	6.5	5.888888888888889
7.099584231234564	10.651302496227947	6.75	8.666666666666666
11.201994596703354	8.489499423908478	8.666666666666666	6.75
9.213373268932546	12.421966309506864	6.75	8.666666666666666
8.666666666666666	7.797356009175037	8.666666666666666	6.75
10.593932402790681	9.0	8.666666666666666	9.0
9.0	8.780456308655952	9.0	6.5
12.046275071100691	7.885882366249509	8.666666666666666	6.75
10.96882865395804	8.69584004537013	6.75	7.833333333333333
7.876393298360584	9.892245969257269	6.75	6.75
9.095362156689806	7.449187961484962	8.666666666666666	6.75
7.329142805223321	10.766102557053474	6.75	8.666666666666666
6.75	5.888888888888889	6.75	5.888888888888889
9.962437447524879	8.577089611345626	8.666666666666666	5.3
9.0	6.75	9.0	6.75
13.288935272364371	9.364937072028175	6.75	5.3
10.092105892407568	10.196607708903297	6.75	8.666666666666666
13.95563775151209	7.17466353449239	8.666666666666666	6.625
9.0	6.75	9.0	6.75
9.804694309990706	10.630810525802897	8.666666666666666	6.75
6.75	9.0	6.75	9.0
13.5	9.304305979854469	13.5	5.2
7.5885272350456745	11.0	5.2	11.0
9.0	11.114677813915387	9.0	5.888888888888889
5.279117013740273	8.713585687524745	5.2	6.75
12.441625749196668	8.456135551798576	6.75	6.75
6.274930089973328	9.241913880427813	5.2	6.5
7.872652745462799	13.5	6.75	13.5
9.927030653352807	9.0	8.666666666666666	9.0
6.5	11.248041378723327	6.5	8.25
13.5	11.187762801387933	13.5	4.5
13.0	6.816958914354784	13.0	6.75
7.653504182708652	14.944330934063748	4.5	8.666666666666666
6.75	13.5	6.75	13.5
6.75	10.036287304588926	6.75	5.2
5.924472551861892	6.226199056357254	4.5	5.3
4.5	8.578057799212802	4.5	6.5
20.37657649677161	8.077064292962675	13.0	6.75
8.666666666666666	8.940606203017838	8.666666666666666	7.833333333333333
6.5	9.640957741014182	6.5	8.666666666666666
8.666666666666666	8.790204669865512	8.666666666666666	4.5
6.75	13.5	6.75	13.5
9.915921981904502	8.666666666666666	8.666666666666666	8.666666666666666
6.75	12.924342923309355	6.75	6.75
7.977218370467119	8.133450497941771	6.5	7.833333333333333
6.5	5.2	6.5	5.2
9.0	13.5	9.0	13.5
6.75	13.5	6.75	13.5
8.691372442022416	9.0	6.75	9.0
6.5	13.5	6.5	13.5
11.51032425852094	7.017470229787355	8.666666666666666	6.75
7.288857101555831	9.0	5.2	9.0
13.5	13.0	13.5	13.0
8.666666666666666	4.842029652874862	8.666666666666666	4.5
9.0	8.666666666666666	9.0	8.666666666666666
5.965579881699067	6.75	5.2	6.75
6.5	9.0	6.5	9.0
6.75	9.081970010974745	6.75	6.5
9.0	4.5	9.0	4.5
9.0	6.75	9.0	6.75
9.0	8.007553334494085	9.0	7.833333333333333
10.294175663757105	6.75	5.2	6.75
7.868562341031337	7.877751334642217	6.75	5.2
7.1709012481319725	18.444474444296876	6.5	8.666666666666666
6.75	6.929137718586203	6.75	4.5
5.2	6.761268190378475	5.2	5.3
6.75	6.79265759021021	6.75	6.75
6.75	9.0	6.75	9.0
9.0	9.005436063387622	9.0	8.666666666666666
8.558247307739625	13.5	5.2	13.5
4.5	12.660575732616392	4.5	6.75
8.270841327964389	6.75	6.5	6.75
9.50244776497152	11.150297297172337	5.2	11.0
5.460204439847071	6.994843949647591	5.2	6.75
8.666666666666666	8.913164378949455	8.666666666666666	8.666666666666666
8.666666666666666	7.654007070556356	8.666666666666666	6.5
8.860016118230641	6.75	8.666666666666666	6.75
7.426196205898102	9.0	6.5	9.0
9.622011556318675	5.788408280631271	5.2	6.5
9.0	13.5	9.0	13.5
8.319977310114469	8.170722152861428	6.75	6.75
6.0258476119907955	6.975223871503881	5.2	6.75
6.75	6.1662078429897935	6.75	5.2
8.921311197933855	13.5	8.666666666666666	13.5
6.75	13.5	6.75	13.5
9.0	13.477508216116734	9.0	6.75
5.846887056924091	9.212796126825907	5.2	8.666666666666666
6.4855844888173735	6.75	4.5	6.75
13.018905070601129	13.5	6.75	13.5
6.75	9.029483330127762	6.75	8.666666666666666
6.75	9.0	6.75	9.0
6.5	8.847888592927312	6.5	7.833333333333333
9.089515075604245	10.30631509003259	6.75	6.75
9.0	5.902130932967021	9.0	4.5
8.481455435126538	6.75	6.5	6.75
8.976072778537917	6.75	6.75	6.75
9.0	8.815072303078823	9.0	6.714285714285714
9.0	8.980955981044165	9.0	6.714285714285714
8.666666666666666	11.882261822835414	8.666666666666666	8.666666666666666
9.0	8.258859442424072	9.0	4.5
8.088211136982354	6.731968820863354	6.5	5.3
7.733874476707077	10.280542617803196	6.5	8.666666666666666
12.113868526505494	7.967055188354774	6.75	6.75
8.168959435536573	9.0	4.5	9.0
10.610440675097264	8.723427107376823	8.666666666666666	8.666666666666666
8.756754403100397	7.682198244138093	6.75	6.75
9.0	6.75	9.0	6.75
7.337588137162512	9.0	6.75	9.0
8.561296042531536	13.5	6.5	13.5
9.625276799900808	8.556016979797405	8.666666666666666	5.2
13.5	6.5	13.5	6.5
8.566805686041167	8.60975878582128	6.5	6.75
6.75	13.5	6.75	13.5
8.437923274568707	7.348260791666257	6.5	4.416666666666667
9.007642963864665	7.341257924698956	6.5	5.2
6.681845180239337	7.27264287949118	4.5	6.75
10.37457344263075	7.847480436555565	8.666666666666666	6.75
6.5	9.0	6.5	9.0
8.666666666666666	6.961462785998981	8.666666666666666	5.3
7.780040391611109	9.0	6.75	9.0
8.666666666666666	8.039204565386916	8.666666666666666	6.5
11.288063486113277	9.534866664997589	8.666666666666666	5.2
9.545312676205802	9.0	6.5	9.0
5.2	9.0	5.2	9.0
5.685619976743616	8.939387994002356	5.2	8.666666666666666
13.802981332947404	9.517261402557311	8.666666666666666	6.6
5.9939521354219565	7.43206921451147	5.2	6.75
4.5	5.2	4.5	5.2
10.61889443149877	6.75	8.666666666666666	6.75
7.58616731532097	9.193771872026788	6.75	6.75
9.0	7.999216207786866	9.0	6.75
7.907561411494738	7.832307931109927	6.75	6.625
6.285145551457833	5.282349609558503	5.2	5.2
9.0	8.818084576045111	9.0	5.875
8.666666666666666	12.076455836482214	8.666666666666666	6.6
6.75	9.0	6.75	9.0
8.838124772319707	8.666666666666666	8.666666666666666	8.666666666666666
9.539101947327355	8.00649349347725	6.5	6.75
8.666666666666666	13.097398351228007	8.666666666666666	6.6
6.821501590701554	7.3124843266417745	4.5	5.2
10.525254921164644	6.5	8.666666666666666	6.5
10.317805391219835	10.86089537884815	8.666666666666666	8.666666666666666
7.23454190503923	9.0	6.75	9.0
8.666666666666666	6.75	8.666666666666666	6.75
9.0	8.444429148120955	9.0	7.571428571428571
7.268109131924179	7.906563751289874	6.75	6.75
9.313595396584022	13.161801431410373	8.666666666666666	8.666666666666666
6.75	8.70722560563483	6.75	8.666666666666666
7.641380916577289	9.477417591458437	6.5	6.6
8.11963752896112	8.528362484159354	6.5	7.571428571428571
7.18056440161375	6.5	6.75	6.5
9.701560724003388	10.754867656836701	6.75	6.6
6.75	7.571428571428571	6.75	7.571428571428571
6.75	10.09368610445429	6.75	6.5
9.0	6.75	9.0	6.75
6.75	8.666666666666666	6.75	8.666666666666666
9.821215321031382	6.5	6.5	6.5
5.2	5.2	5.2	5.2
6.5	6.75	6.5	6.75
6.607184322488071	6.75	4.5	6.75
6.75	9.0	6.75	9.0
9.0	8.092704856107497	9.0	6.5
7.517292067356002	9.0	6.5	9.0
7.117215250459366	9.697742091425363	6.75	8.666666666666666
9.0	9.900867176544356	9.0	6.75
10.896574948064998	8.275553929483939	8.666666666666666	7.571428571428571
7.762470073855229	6.75	6.5	6.75
13.0	8.582585517640688	13.0	6.5
8.666666666666666	9.567658979246682	8.666666666666666	8.666666666666666
7.215230466255201	7.0180632676879835	6.75	5.875
8.783483805472281	8.234717849292045	6.75	6.5
10.050676791141992	7.308911973500546	8.666666666666666	5.3
6.5	10.735265769654978	6.5	8.666666666666666
8.149224056498559	8.852029431512301	6.5	6.75
6.75	7.767162921274987	6.75	6.5
6.745563028573538	6.721585148291808	6.75	5.875
6.75	9.0	6.75	9.0
6.156978284300377	8.905674404040214	5.2	7.571428571428571
6.75	10.145842245275766	6.75	6.75
6.788939053747574	12.874965610216591	6.5	6.75
6.75	8.666666666666666	6.75	8.666666666666666
7.619869920297973	7.128178044372852	6.5	5.875
9.0	8.482731006487066	9.0	6.5
6.506701335573373	9.297523249249592	6.5	6.75
4.5	8.456172552541258	4.5	5.3
6.75	11.466895251972327	6.75	6.75
8.820516852509058	9.0	6.5	9.0
5.831963495056169	8.612128898059272	5.2	7.833333333333333
10.594603577526682	8.766925612725167	9.0	7.571428571428571
10.978985387795593	10.5500109033297	6.5	6.75
7.111987174388665	9.0	6.75	9.0
8.666666666666666	6.75	8.666666666666666	6.75
5.352072549784825	9.0	4.5	9.0
7.444269648838652	9.163799893926415	4.5	8.666666666666666
9.0	13.5	9.0	13.5
7.72513542452727	9.0	6.75	9.0
9.0	8.25360530887542	9.0	6.75
9.0	4.5	9.0	4.5
7.273170717016726	7.553697722222365	6.5	6.75
6.652408348449972	9.714435597104863	6.5	6.75
5.603451504311436	8.666666666666666	5.2	8.666666666666666
8.849568123255388	4.5	6.5	4.5
7.474191073419902	9.427026589729493	6.75	6.75
8.303898650793796	7.733833443979192	6.5	6.75
11.265067214442547	7.833333333333333	8.666666666666666	7.833333333333333
6.5	9.0	6.5	9.0
8.715989999359666	6.5	6.75	6.5
8.057459210616136	8.666666666666666	5.2	8.666666666666666
9.0	9.0	9.0	9.0
7.43206145394485	8.224635747774878	6.75	6.625
13.5	9.049148864594269	13.5	6.75
6.725479466653449	7.458106178481653	6.5	6.625
7.0287590560348265	8.666666666666666	5.2	8.666666666666666
7.14970625746813	6.75	6.5	6.75
6.75	10.793704217917988	6.75	6.6
8.092372679881397	8.835869695633379	6.5	6.75
8.862457799711207	8.863532427983024	4.5	8.666666666666666
8.666666666666666	9.836413734702559	8.666666666666666	6.75
8.576356822831384	8.739584984993632	6.5	8.666666666666666
11.062383706248045	13.111307951454044	6.75	6.75
7.909943873043592	4.5	4.5	4.5
7.357337939972198	6.75	6.75	6.75
13.0	4.5	13.0	4.5
6.75	9.0	6.75	9.0
13.5	6.75	13.5	6.75
8.666666666666666	5.744709737074743	8.666666666666666	4.5
7.074087940125211	10.604706674517253	5.2	6.5
8.082566110065253	7.353092576633441	6.75	5.875
6.5	11.269081655237272	6.5	8.666666666666666
9.330971166256568	6.922867818505327	8.666666666666666	6.714285714285714
6.5	9.384745743095989	6.5	6.75
9.397596084908155	7.47355949427874	6.75	4.5
8.32913838869004	8.763683493706997	6.75	5.2
7.386720234531184	7.797395306058668	6.75	6.625
5.691808264535881	9.0	5.2	9.0
6.5	9.524968980396345	6.5	8.666666666666666
9.0	7.806681527790448	6.5	6.5
4.5	9.0	4.5	9.0
8.990693528585254	8.981639369819309	6.75	6.75
6.75	9.714580963625963	6.75	8.666666666666666
6.721867915310662	10.934533258074728	6.5	6.75
9.0	7.71459720040207	9.0	6.714285714285714
6.415068408370419	6.75	4.5	6.75
8.997913848019977	7.317959275963294	6.75	6.625
8.935694463415386	7.581745466433577	6.5	6.5
7.300216040358595	8.452806473929313	5.2	6.5
7.686758832613807	7.6723956417619075	6.75	6.5
8.303057960571497	9.557690217653949	6.5	8.666666666666666
8.666666666666666	7.8336404763978535	8.666666666666666	1.6666666666666667
8.431524225512764	8.239942239076138	5.2	2.75
5.881952427135323	7.710067025844469	5.2	1.1538461538461537
6.5	5.90570042370035	6.5	2.4444444444444446
6.5	7.190609398446105	6.5	6.5
4.5	6.718537354588524	4.5	1.5
9.0	7.760580177730085	9.0	3.0
6.75	8.313480190171417	6.75	6.5
9.079559119389659	7.404081351537038	5.2	1.6923076923076923
8.358280923485522	8.625272623816896	5.2	1.375
4.5	8.960421094430133	4.5	6.5
4.876309092180606	6.693055539990864	4.5	6.714285714285714
6.5198741855943245	8.175356059427013	4.5	6.625
6.843619743958736	7.1464907079671045	4.5	2.2
7.874306729629181	7.890340987118832	5.2	4.714285714285714
13.5	7.081477583469131	13.5	6.714285714285714
6.5	7.355417261366349	6.5	4.5
6.9170075368481	7.6033059267441665	6.75	3.142857142857143
8.49724959133793	8.394286957344033	5.2	6.75
8.470879258628214	6.75	6.5	6.75
10.221083070493766	8.666666666666666	5.2	8.666666666666666
7.374466538756759	8.086401086962205	6.5	3.0
13.5	7.097478129763948	13.5	2.2
6.619707749693927	8.098374089857119	4.5	4.5
